# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1608633694
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./vaccine_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,VE,theta
-10.5436,1,1.9057,1,1,0,10.6322,0.827788,0.146912
-11.1478,0.368592,2.39708,1,1,0,11.7586,0.772074,0.185619
-10.69,1,1.48128,1,1,0,11.0056,0.807239,0.161609
-10.7475,0.94564,1.86259,1,1,0,10.9362,0.80159,0.165561
-10.5624,1,2.202,1,1,0,10.6966,0.824008,0.149654
-10.5624,0.00129776,2.76509,1,1,0,11.5129,0.824008,0.149654
-11.045,0.918559,1.13663,2,3,0,11.0763,0.891991,0.0974799
-10.7284,1,1.30371,2,3,0,10.9518,0.803397,0.164301
-10.7284,0.665722,1.63666,1,3,0,10.9735,0.803397,0.164301
-10.6706,1,1.41564,1,1,0,10.7826,0.809307,0.160153
-11.4496,0.613786,1.77567,1,3,0,11.4662,0.90538,0.086441
-11.4496,0.675275,1.45038,1,1,0,12.6321,0.90538,0.086441
-11.4496,0.668065,1.26892,1,1,0,13.0267,0.90538,0.086441
-10.5148,1,1.10178,2,3,0,11.3775,0.847669,0.132193
-10.5113,0.978007,1.38057,2,3,0,10.5609,0.845203,0.134047
-10.5715,0.960087,1.68732,1,1,0,10.5727,0.822426,0.150796
-10.5715,7.58689e-05,2.0207,1,1,0,11.9081,0.822426,0.150796
-10.5715,0.787764,0.842294,1,3,0,12.2405,0.822426,0.150796
-10.5565,0.998221,0.835364,2,7,0,10.6015,0.858386,0.124047
-10.5122,0.927447,1.04333,2,3,0,11.1539,0.845989,0.133457
-10.5744,0.973717,1.20518,2,3,0,10.6395,0.821939,0.151148
-10.7666,0.748108,1.46367,2,3,0,11.1244,0.878137,0.108625
-11.2308,0.858611,1.38907,1,1,0,11.2761,0.898768,0.0919259
-10.7344,1,1.48707,1,1,0,11.101,0.876009,0.110313
-10.7344,0.046646,1.85616,1,1,0,11.3068,0.876009,0.110313
-10.6302,1,0.822379,1,1,0,10.7208,0.867547,0.116961
-10.6302,0.730883,1.0267,1,3,0,12.4827,0.867547,0.116961
-10.5177,0.990916,0.95721,1,3,0,10.7129,0.835487,0.141272
-10.51,0.998635,1.18231,2,3,0,10.5247,0.84186,0.136546
-10.6677,0.950236,1.47165,2,3,0,10.6684,0.809635,0.159922
-11.2086,0.45285,1.73757,2,3,0,11.5061,0.76836,0.188075
-11.9585,0.683703,1.20054,1,1,0,12.2593,0.729454,0.212937
-12.9987,0.849734,1.06421,2,3,0,13.5025,0.685724,0.239125
-10.9695,1,1.12773,1,1,0,12.2061,0.783855,0.177729
-11.3913,0.736627,1.4036,2,3,0,11.6953,0.75787,0.194931
-10.9713,1,1.31707,1,1,0,11.402,0.783727,0.177816
-10.5754,1,1.63785,1,1,0,10.7229,0.861237,0.121854
-10.5102,1,2.03548,1,1,0,10.5301,0.843624,0.135229
-10.5102,0.118431,2.52808,1,1,0,10.9603,0.843624,0.135229
-11.7319,0.764627,1.22819,2,3,0,12.1252,0.912477,0.0804793
-11.3569,0.890307,1.188,2,3,0,12.9517,0.759777,0.193693
-10.5502,1,1.31316,2,3,0,10.9819,0.826376,0.147938
-10.5502,5.16883e-06,1.62993,1,1,0,13.2051,0.826376,0.147938
-11.3588,0.768058,0.70185,1,3,0,13.5833,0.902781,0.0886052
-11.152,1,0.681989,1,1,0,11.3467,0.896052,0.0941603
-11.506,0.987363,0.846498,2,3,0,11.5109,0.906909,0.0851634
-11.7774,0.960366,1.03616,1,1,0,11.8796,0.913506,0.0796087
-11.7774,0.677561,1.23211,1,1,0,13.5902,0.913506,0.0796087
-12.3598,0.916313,1.08794,1,1,0,12.4519,0.924708,0.0700198
-11.5382,1,1.23454,1,1,0,12.2866,0.907756,0.0844537
-10.5995,1,1.52877,1,1,0,11.1594,0.864277,0.119504
-10.5995,9.42476e-05,1.89199,1,1,0,11.7808,0.864277,0.119504
-10.7837,0.778577,0.823085,2,3,0,14.5909,0.798333,0.167823
-10.6924,0.887771,0.808682,1,3,0,11.8208,0.872947,0.11273
-10.5446,0.9744,0.890329,1,3,0,10.9665,0.827562,0.147076
-10.5342,1,1.07242,1,1,0,10.5464,0.830052,0.145261
-10.5342,0.164721,1.3259,1,1,0,12.0178,0.830052,0.145261
-10.5105,0.992982,0.688469,3,7,0,10.6602,0.844164,0.134826
-12.0113,0.707014,0.845043,1,3,0,13.5008,0.918402,0.0754423
-12.3651,0.974455,0.771026,1,1,0,12.3984,0.924797,0.0699428
-11.5142,1,0.927761,1,1,0,12.267,0.907126,0.0849813
-10.5984,0.964483,1.14562,2,3,0,11.7612,0.818263,0.153788
-10.6217,0.98861,1.36299,1,1,0,10.6628,0.815096,0.15605
-10.5719,1,1.66163,1,1,0,10.638,0.822351,0.150851
-10.5719,0.116842,2.04848,1,1,0,11.0974,0.822351,0.150851
-11.1078,0.895843,1.01906,1,3,0,11.1135,0.774593,0.183945
-11.1078,0.760198,1.12912,1,1,0,11.6538,0.774593,0.183945
-10.688,1,1.08849,1,1,0,10.9826,0.807441,0.161467
-10.5202,1,1.34115,1,1,0,10.6139,0.834427,0.142053
-10.6438,0.918071,1.65155,1,1,0,10.6647,0.812365,0.157991
-10.6438,0.0018085,1.86967,2,3,0,14.4512,0.812365,0.157991
-10.5499,0.970511,0.831836,1,3,0,10.9382,0.857251,0.124917
-11.6611,0.782746,0.993872,1,3,0,12.0939,0.743733,0.203991
-10.5277,0.968481,0.980723,1,3,0,11.8221,0.852407,0.128611
-10.5101,1,1.16855,1,3,0,10.5235,0.843395,0.1354
-12.437,0.315455,1.4369,1,1,0,12.4974,0.708394,0.22577
-11.0092,1,0.883075,1,1,0,12.0571,0.781098,0.179589
-10.5334,0.989293,1.08567,1,3,0,11.0451,0.85386,0.127506
-10.5273,0.952964,1.31969,2,3,0,10.6712,0.852297,0.128694
-10.5273,0.693982,1.54567,1,1,0,10.7756,0.852297,0.128694
-10.5273,0.225353,1.39411,1,1,0,11.7488,0.852297,0.128694
-10.5237,0.993195,0.784963,1,3,0,10.6055,0.833156,0.142988
-10.5237,0.710407,0.95734,1,3,0,12.3377,0.833156,0.142988
-10.5457,0.986797,0.878676,2,7,0,10.6284,0.856471,0.125514
-10.6424,0.967188,1.06409,1,3,0,10.7574,0.812532,0.157872
-10.5123,1,1.26297,1,3,0,10.592,0.838581,0.138984
-11.4451,0.620397,1.54834,2,3,0,11.5081,0.754941,0.196826
-12.1258,0.905604,1.29872,2,3,0,12.1402,0.92059,0.0735681
-10.7589,1,1.44833,1,1,0,11.6765,0.877644,0.109017
-10.5595,1,1.77391,1,1,0,10.6853,0.858879,0.123669
-10.5595,4.30299e-07,2.17158,1,1,0,11.4589,0.858879,0.123669
-11.1533,0.752697,0.98386,2,3,0,12.5475,0.896099,0.0941218
-11.2885,0.981538,0.942541,1,1,0,11.35,0.900632,0.0903868
-10.5179,1,1.13294,2,3,0,11.1717,0.835407,0.141331
-11.2253,0.66016,1.38627,2,3,0,11.8188,0.767363,0.188731
-10.6335,1,1.21161,1,1,0,10.9995,0.813617,0.157102
-10.6501,0.971455,1.48168,2,3,0,10.7207,0.811633,0.158509
-10.5192,1,1.76078,1,1,0,10.5776,0.834823,0.141761
-10.6192,0.903984,2.15121,1,1,0,10.6322,0.866432,0.11783
-10.6192,9.97874e-21,2.39014,1,1,0,11.6796,0.866432,0.11783
-10.829,0.984477,1.09212,2,3,0,10.8301,0.88184,0.105673
-10.6075,0.904876,1.31389,2,3,0,11.379,0.865186,0.118798
-10.5869,1,1.46139,2,3,0,10.6394,0.86275,0.120686
-12.0527,0.456323,1.78366,1,1,0,12.1126,0.919208,0.0747529
-11.0117,1,1.27861,1,1,0,11.8134,0.89062,0.0985953
-10.7014,1,1.56006,1,1,0,10.9553,0.873637,0.112187
-10.6282,1,1.90256,1,3,0,10.6385,0.814279,0.156632
-11.1185,0.584171,2.31914,1,1,0,11.1803,0.894831,0.095161
-11.1185,0.152763,1.88512,1,1,0,11.5015,0.894831,0.095161
-10.726,0.890349,1.00792,2,3,0,11.981,0.803627,0.164141
-10.726,0.565604,1.10456,1,1,0,11.6363,0.803627,0.164141
-10.5853,0.862846,0.883233,2,3,0,11.9311,0.862552,0.120839
-10.5979,0.997737,0.942409,1,1,0,10.6085,0.864092,0.119647
-10.7395,0.956282,1.14556,1,3,0,10.9114,0.802341,0.165038
-10.7669,0.986157,1.33721,1,1,0,10.8756,0.799824,0.166789
-11.0497,0.803579,1.606,1,1,0,11.2941,0.778368,0.181423
-11.0356,1,1.61678,1,1,0,11.4327,0.779307,0.180793
-10.5251,1,1.96655,1,1,0,10.6253,0.851655,0.129182
-10.5251,0.0545103,2.39089,1,1,0,11.578,0.851655,0.129182
-10.5251,0.89413,1.17129,1,3,0,10.9413,0.851655,0.129182
-10.5256,0.999811,1.28662,1,1,0,10.5311,0.851811,0.129063
-10.5256,0.00414085,1.56365,1,1,0,12.4081,0.851811,0.129063
-10.5456,0.988391,0.732102,1,3,0,10.6877,0.827331,0.147244
-10.6564,0.946659,0.880241,1,3,0,10.942,0.869983,0.115058
-10.7709,0.97793,1.01656,1,1,0,10.779,0.878404,0.108414
-10.7936,0.993986,1.20914,1,1,0,10.8638,0.879799,0.107303
-10.6814,1,1.45981,1,1,0,10.8135,0.872083,0.11341
-10.5158,1,1.7718,1,1,0,10.5688,0.836419,0.140584
-10.5158,2.56196e-08,2.14952,1,1,0,11.8828,0.836419,0.140584
-10.682,0.965352,1.00811,1,3,0,10.6975,0.808082,0.161016
-12.1107,0.53117,1.1837,1,1,0,12.1499,0.722533,0.217201
-12.1107,0.47672,0.920636,1,3,0,15.1657,0.722533,0.217201
-11.7569,1,0.680438,1,1,0,12.141,0.739009,0.206973
-14.5441,0.793922,0.825473,2,3,0,14.5697,0.630087,0.270026
-12.0425,1,0.823914,1,1,0,13.8848,0.725604,0.215314
-10.8966,1,0.998879,1,1,0,11.686,0.78918,0.174113
-11.2678,0.959172,1.21048,2,3,0,11.268,0.899973,0.0909313
-12.5035,0.715395,1.41097,1,1,0,12.5885,0.927038,0.0680009
-10.8154,0.785854,1.30726,2,3,0,12.8219,0.881068,0.10629
-11.1546,0.93999,1.29427,2,3,0,11.726,0.896146,0.094083
-11.974,0.771624,1.48085,1,1,0,12.1181,0.917662,0.0760744
-11.8558,1,1.44653,2,3,0,12.3698,0.915217,0.0781566
-10.9308,1,1.74999,1,1,0,11.6422,0.887031,0.101503
-10.5331,1,2.11621,1,1,0,10.5965,0.830325,0.145061
-10.5331,0.0705356,2.55801,1,1,0,10.8935,0.830325,0.145061
-10.8194,0.93516,1.29817,2,3,0,10.824,0.795292,0.169923
-12.4871,0.292577,1.47731,2,3,0,12.975,0.706297,0.227025
-12.4414,1,0.923843,2,7,0,12.4882,0.926048,0.0688594
-12.68,0.966825,1.11678,1,1,0,12.9619,0.929717,0.065668
-15.7493,0.61266,1.30849,1,1,0,15.7642,0.958922,0.0394568
-13.6039,1,1.10318,1,1,0,15.5547,0.941286,0.0554575
-12.3549,1,1.33249,1,1,0,13.5726,0.924627,0.0700898
-10.7384,1,1.6088,1,1,0,11.7382,0.876282,0.110097
-10.7384,5.32867e-30,1.94162,1,1,0,13.6186,0.876282,0.110097
-10.8001,0.990314,0.929482,1,1,0,10.822,0.880183,0.106997
-11.0993,0.938385,1.11198,1,1,0,11.1156,0.894113,0.0957483
-11.9359,0.820133,1.2676,1,1,0,11.9748,0.91689,0.076733
-11.8407,0.909246,1.29549,2,3,0,12.9677,0.734975,0.209502
-10.9031,1,1.43708,1,1,0,11.5581,0.788695,0.174444
-10.9031,0.704785,1.73247,1,3,0,11.0122,0.788695,0.174444
-10.565,1,1.59195,1,3,0,10.7061,0.859737,0.123009
-10.5291,1,1.91821,1,1,0,10.5609,0.852776,0.128331
-10.5291,0.185683,2.31042,1,1,0,11.154,0.852776,0.128331
-10.5774,0.982358,1.31989,1,1,0,10.5809,0.861512,0.121642
-10.5774,0.305168,1.56431,1,1,0,11.2384,0.861512,0.121642
-10.577,0.980538,0.998294,1,3,0,10.7476,0.821509,0.151457
-11.3783,0.727224,1.18112,1,1,0,11.3818,0.758588,0.194466
-11.1017,1,1.10885,1,1,0,11.4527,0.774982,0.183685
-10.5148,1,1.33476,1,3,0,10.8498,0.847638,0.132217
-10.5624,0.973775,1.60607,1,1,0,10.5665,0.859335,0.123319
-10.5624,0.553934,1.88629,1,1,0,11.0038,0.859335,0.123319
-12.9615,0.151936,1.51271,2,3,0,12.9897,0.933634,0.0622354
-12.683,1,0.842841,1,1,0,13.0645,0.92976,0.0656301
-11.3389,0.976441,1.01386,2,3,0,13.2009,0.902184,0.0891005
-11.3389,0.57045,1.19339,1,3,0,16.6538,0.902184,0.0891005
-11.3605,0.962039,0.972757,2,3,0,12.1106,0.902831,0.0885631
-10.55,1,1.12987,1,3,0,11.2398,0.857279,0.124896
-11.3674,0.780277,1.35768,2,3,0,11.5351,0.75919,0.194075
-13.693,0.187516,1.33777,1,1,0,14.5539,0.659764,0.253863
-12.3146,1,0.772929,1,1,0,13.479,0.713599,0.222638
-11.1985,1,0.928598,1,1,0,12.0263,0.768966,0.187675
-11.1217,1,1.1152,1,1,0,11.38,0.773708,0.184534
-11.8567,0.634408,1.33881,1,1,0,12.2468,0.734218,0.209974
-10.6961,0.951268,1.15747,1,3,0,11.9926,0.87323,0.112508
-10.5427,0.914863,1.32964,2,3,0,11.0416,0.855892,0.125956
-10.522,0.965755,1.47802,2,3,0,10.5976,0.833761,0.142543
-10.8835,0.751682,1.7191,1,1,0,10.9522,0.790184,0.173428
-10.8835,0.0997188,1.65094,1,3,0,12.5426,0.790184,0.173428
-10.7216,1,0.886142,2,3,0,10.8611,0.804051,0.163844
-10.7402,0.994107,1.06268,1,1,0,10.7998,0.802274,0.165084
-10.9493,0.906206,1.26726,1,1,0,11.0424,0.785292,0.176757
-10.6104,0.626904,1.39704,2,3,0,11.9748,0.816599,0.154978
-13.2634,0.549669,1.20126,2,3,0,13.4433,0.937428,0.0588873
-10.6052,1,0.964738,1,3,0,13.9779,0.864925,0.119001
-10.6582,0.986153,1.15579,1,1,0,10.6748,0.870136,0.114937
-10.5617,0.653747,1.36729,2,3,0,11.8471,0.859232,0.123397
-10.5656,0.999615,1.20469,2,3,0,10.581,0.859822,0.122944
-10.5713,0.998516,1.44167,2,3,0,10.5726,0.822463,0.15077
-10.5713,0.519274,1.72298,1,3,0,11.0211,0.822463,0.15077
-10.8421,0.874548,1.34833,1,1,0,10.8697,0.793436,0.1712
-10.9585,0.929742,1.44411,1,1,0,11.1607,0.784636,0.177201
-10.9585,0.179485,1.62356,1,1,0,12.0194,0.784636,0.177201
-10.5152,0.98104,0.942788,1,3,0,11.083,0.847872,0.132041
-10.7751,0.948771,1.10905,2,3,0,10.8764,0.878668,0.108203
-10.5387,1,1.26777,1,3,0,10.6982,0.855056,0.126595
-10.5387,0.454942,1.51546,1,1,0,11.0677,0.855056,0.126595
-10.5387,0.691728,1.12286,1,3,0,11.9132,0.855056,0.126595
-10.5387,0,9.2221,0,1,1,11.3524,0.855056,0.126595
-10.5387,0.411788,1.32001,1,1,0,11.2767,0.855056,0.126595
-10.6047,0.996733,0.354775,3,9,0,10.7107,0.817369,0.154428
-10.879,0.975723,0.484961,1,3,0,11.0273,0.790528,0.173193
-10.5946,1,0.714295,3,7,0,10.8902,0.863702,0.119949
-10.6282,0.988166,1.22334,1,1,0,10.6556,0.867351,0.117114
-10.5249,1,2.11808,1,1,0,10.5809,0.851602,0.129222
-10.5249,0.0228782,3.90769,1,1,0,10.7918,0.851602,0.129222
-10.6207,0.993654,0.33413,2,7,0,10.9436,0.866593,0.117705
-10.5564,0.978154,0.613413,3,7,0,11.1717,0.825128,0.148843
-10.5407,0.854396,1.08038,2,3,0,11.0753,0.828445,0.146434
-10.9198,0.879962,1.29132,2,3,0,10.9421,0.787445,0.175295
-11.7073,0.41806,1.67519,1,1,0,12.504,0.74144,0.205441
-11.4136,1,0.514513,1,1,0,11.6878,0.756648,0.195723
-10.5272,0.647836,0.974903,2,3,0,13.0965,0.852274,0.128712
-10.674,0.989209,0.620837,2,3,0,10.6741,0.871481,0.113883
-10.5175,0.987317,1.13045,2,3,0,10.6729,0.83558,0.141204
-10.7065,0.78688,2.03009,1,1,0,10.8222,0.80554,0.162801
-10.7065,0.0388646,1.97855,1,1,0,11.4903,0.80554,0.162801
-10.7552,0.999079,0.207499,1,3,0,10.7825,0.800884,0.166052
-10.7852,0.998477,0.386475,1,1,0,10.7874,0.798203,0.167913
-10.5273,0.809899,0.711506,2,3,0,12.9419,0.831976,0.143853
-10.7023,0.884147,0.749669,3,7,0,11.6388,0.805965,0.162504
-10.5336,0.94536,0.977725,2,3,0,10.9942,0.830194,0.145158
-10.5289,1,1.5123,1,1,0,10.5436,0.831506,0.144198
-10.5289,0.0418336,2.7109,1,1,0,10.7327,0.831506,0.144198
-10.633,0.989948,0.326236,2,7,0,11.0574,0.867822,0.116747
-11.1935,0.941702,0.570505,1,3,0,11.6223,0.897508,0.092964
-11.527,0.956442,0.865116,1,1,0,11.5526,0.907463,0.0846991
-10.8804,1,1.35649,1,1,0,11.3881,0.884569,0.103486
-10.8804,0.0114439,2.37634,1,1,0,10.8956,0.884569,0.103486
-10.7053,0.998267,0.287686,3,7,0,11.1033,0.873926,0.111959
-10.9036,0.991991,0.503378,2,3,0,10.9146,0.885729,0.102552
-11.2046,0.957293,0.858455,1,1,0,11.21,0.897889,0.0926504
-10.5248,0.812892,1.32497,2,3,0,11.8628,0.851557,0.129256
-10.5105,0.999696,1.39351,2,3,0,10.5177,0.844126,0.134854
-10.5105,0.234,2.37488,1,1,0,10.7682,0.844126,0.134854
-10.7764,0.971576,0.561648,3,7,0,11.2403,0.87875,0.108138
-10.8569,0.986571,0.889794,1,1,0,10.8843,0.883352,0.104463
-11.0159,0.934269,1.45395,1,1,0,11.1732,0.890795,0.0984533
-11.0159,1.62524e-14,2.06808,1,1,0,11.8589,0.890795,0.0984533
-11.1104,0.998933,0.285067,2,3,0,11.1177,0.894532,0.0954058
-11.0378,1,0.478971,2,3,0,11.1114,0.8917,0.0977168
-10.542,1,0.800803,2,3,0,10.9896,0.855741,0.126072
-11.0787,0.804335,1.32902,1,1,0,11.0792,0.893324,0.0963932
-12.4027,0.659956,1.36328,1,1,0,12.4805,0.925419,0.0694043
-11.3398,1,0.987689,1,1,0,12.2349,0.902212,0.0890774
-11.1651,1,1.61939,1,1,0,11.6199,0.89652,0.0937763
-10.5996,1,2.63721,1,1,0,10.9544,0.864282,0.1195
# Adaptation terminated
# Step size = 1.09278
# Diagonal elements of inverse mass matrix:
# 0.130629
-11.7053,0.776671,1.09278,2,3,0,12.6384,0.911861,0.0809993
-11.2388,1,1.09278,1,1,0,11.6899,0.899031,0.091709
-13.4886,0.867722,1.09278,1,3,0,13.5211,0.940024,0.0565821
-12.1303,1,1.09278,1,1,0,13.3364,0.920673,0.0734968
-12.5262,0.935373,1.09278,1,1,0,12.7687,0.927392,0.0676929
-11.9687,1,1.09278,1,1,0,12.6094,0.917555,0.0761653
-11.5012,1,1.09278,1,1,0,12.0031,0.906782,0.0852696
-11.5012,0.623252,1.09278,1,3,0,15.6725,0.906782,0.0852696
-12.0137,0.906049,1.09278,1,1,0,12.1298,0.91845,0.0754014
-10.9099,0.736538,1.09278,2,3,0,12.6339,0.788183,0.174793
-11.1093,0.91612,1.09278,1,1,0,11.2555,0.774499,0.184007
-10.7271,1,1.09278,2,3,0,11.0485,0.875504,0.110712
-10.6505,1,1.09278,1,1,0,10.7331,0.869455,0.115471
-10.5405,1,1.09278,2,3,0,10.6248,0.8285,0.146394
-10.5405,0.472741,1.09278,1,1,0,11.6011,0.8285,0.146394
-10.9397,0.927544,1.09278,2,3,0,10.9399,0.785988,0.176285
-10.9397,0.851147,1.09278,1,1,0,11.2914,0.785988,0.176285
-10.7172,1,1.09278,1,1,0,10.9104,0.80448,0.163544
-10.7172,0.692706,1.09278,1,1,0,11.2421,0.80448,0.163544
-10.5113,1,1.09278,1,3,0,10.6517,0.83952,0.138288
-10.7305,0.94159,1.09278,1,3,0,10.7738,0.875742,0.110525
-10.5137,0.999915,1.09278,1,3,0,10.6792,0.847008,0.132691
-10.6295,0.942614,1.09278,2,3,0,10.8158,0.86748,0.117013
-10.6295,0.721595,1.09278,1,3,0,12.2862,0.86748,0.117013
-11.3134,0.844322,1.09278,2,3,0,11.8731,0.901408,0.0897436
-11.9634,0.878184,1.09278,1,1,0,12.028,0.917449,0.0762563
-12.2771,0.982086,1.09278,2,3,0,12.514,0.923303,0.0712334
-12.1139,0.900617,1.09278,2,3,0,14.2809,0.920368,0.0737583
-14.2521,0.718988,1.09278,1,1,0,14.2561,0.947651,0.0497448
-16.278,0.806814,1.09278,1,1,0,16.4043,0.962089,0.0365259
-14.6398,1,1.09278,1,1,0,16.3349,0.950965,0.0467428
-10.7387,1,1.09278,2,3,0,13.4728,0.802417,0.164985
-10.5328,0.685559,1.09278,2,3,0,11.8324,0.85371,0.127621
-10.651,0.952452,1.09278,2,3,0,10.8216,0.869497,0.115438
-11.0011,0.964147,1.09278,2,3,0,11.1053,0.781651,0.179217
-11.0468,0.980004,1.09278,1,1,0,11.2404,0.778564,0.181292
-10.8963,0.806528,1.09278,2,3,0,11.8498,0.885369,0.102842
-11.883,0.934113,1.09278,2,3,0,11.8831,0.915795,0.0776654
-10.6004,1,1.09278,1,3,0,11.6357,0.864375,0.119428
-10.9872,0.879861,1.09278,2,3,0,11.5927,0.782611,0.17857
-11.3828,0.834004,1.09278,1,1,0,11.5601,0.758337,0.194629
-10.6021,0.983574,1.09278,1,3,0,11.361,0.864573,0.119274
-10.741,0.962517,1.09278,1,1,0,10.7493,0.876458,0.109957
-10.793,0.986634,1.09278,1,1,0,10.8468,0.879761,0.107334
-12.0342,0.755483,1.09278,1,3,0,12.4345,0.725982,0.215082
-10.5824,1,1.09278,1,3,0,11.7547,0.862181,0.121125
-10.8296,0.904898,1.09278,2,3,0,11.4232,0.881871,0.105649
-10.5138,0.997702,1.09278,2,3,0,10.8247,0.837558,0.139742
-10.5179,0.972239,1.09278,2,3,0,10.6349,0.835384,0.141348
-10.8716,0.88378,1.09278,2,3,0,11.0837,0.884118,0.103848
-10.753,1,1.09278,2,3,0,10.8859,0.87726,0.109321
-10.6156,1,1.09278,1,1,0,10.7266,0.866053,0.118125
-10.7958,0.981166,1.09278,2,3,0,10.816,0.797288,0.168545
-12.1751,0.524837,1.09278,1,1,0,12.2692,0.719675,0.218948
-11.0357,1,1.09278,1,1,0,11.8244,0.779301,0.180797
-11.3564,0.508965,1.09278,2,3,0,13.2322,0.902709,0.0886646
-11.3842,0.998058,1.09278,2,3,0,11.585,0.903527,0.087985
-10.6738,1,1.09278,1,3,0,11.2087,0.871462,0.113898
-10.5646,1,1.09278,1,1,0,10.6464,0.859684,0.12305
-10.5368,0.971885,1.09278,2,3,0,10.7607,0.854644,0.126909
-10.6054,0.879057,1.09278,2,3,0,11.1826,0.81727,0.154498
-10.6054,0.671009,1.09278,1,1,0,11.1746,0.81727,0.154498
-11.0464,0.92275,1.09278,2,3,0,11.0611,0.778589,0.181275
-11.1788,0.941771,1.09278,1,1,0,11.3893,0.770166,0.186882
-11.4643,0.872912,1.09278,1,1,0,11.7346,0.753908,0.197491
-10.5953,1,1.09278,1,1,0,11.1154,0.818702,0.153473
-10.514,0.876799,1.09278,2,3,0,11.014,0.83744,0.13983
-10.5105,0.999482,1.09278,2,3,0,10.5162,0.844196,0.134801
-11.3625,0.794945,1.09278,1,3,0,11.3931,0.759467,0.193895
-10.5892,1,1.09278,1,1,0,11.0552,0.819609,0.152823
-10.5787,1,1.09278,1,1,0,10.6082,0.821235,0.151654
-10.53,1,1.09278,2,3,0,10.5707,0.853012,0.128151
-10.609,0.915065,1.09278,2,3,0,10.9837,0.816785,0.154845
-10.5117,0.880338,1.09278,2,3,0,11.0172,0.839164,0.138552
-10.5789,0.934873,1.09278,2,3,0,10.7754,0.82121,0.151672
-11.1406,0.799957,1.09278,1,1,0,11.1466,0.772525,0.18532
-11.1406,0.443646,1.09278,1,1,0,12.1823,0.772525,0.18532
-11.3989,0.961847,1.09278,2,3,0,11.6509,0.75745,0.195203
-12.9557,0.427578,1.09278,1,1,0,13.3959,0.687399,0.238154
-11.5677,1,1.09278,2,3,0,12.4783,0.908513,0.0838186
-11.4728,1,1.09278,1,1,0,11.7545,0.906017,0.0859087
-11.5376,0.995648,1.09278,2,3,0,11.7519,0.907739,0.0844676
-10.635,1,1.09278,1,3,0,11.3283,0.868011,0.116599
-10.51,0.997181,1.09278,1,3,0,10.6128,0.841688,0.136675
-10.51,0.913499,1.09278,1,3,0,10.7416,0.841688,0.136675
-11.9376,0.692319,1.09278,1,3,0,12.2815,0.916925,0.0767031
-11.5803,0.883386,1.09278,1,3,0,13.2757,0.747832,0.201385
-11.2253,1,1.09278,1,1,0,11.7015,0.767362,0.188732
-11.0544,1,1.09278,1,1,0,11.3604,0.778056,0.181632
-10.9841,1,1.09278,2,3,0,11.2082,0.782829,0.178422
-11.8733,0.653839,1.09278,1,1,0,12.0512,0.733433,0.210464
-10.7577,1,1.09278,1,1,0,11.4397,0.80065,0.166215
-10.6894,1,1.09278,1,1,0,10.7905,0.807298,0.161568
-10.6894,0.314827,1.09278,1,1,0,12.0349,0.807298,0.161568
-11.065,0.855686,1.09278,1,1,0,11.1113,0.777362,0.182096
-11.065,0.379985,1.09278,1,1,0,12.2229,0.777362,0.182096
-11.8531,0.682892,1.09278,1,1,0,12.0703,0.734385,0.20987
-11.4512,0.605301,1.09278,1,3,0,13.3303,0.905425,0.0864034
-12.2077,0.90037,1.09278,2,3,0,12.2109,0.718243,0.219821
-11.1388,1,1.09278,2,3,0,12.2113,0.895577,0.0945498
-10.8534,1,1.09278,1,1,0,11.1109,0.883164,0.104613
-11.2107,0.918901,1.09278,1,1,0,11.2418,0.898095,0.0924804
-10.6797,1,1.09278,1,1,0,11.0769,0.871944,0.113519
-10.5272,0.986431,1.09278,1,3,0,10.6949,0.832017,0.143823
-12.0879,0.650076,1.09278,1,3,0,12.0889,0.723558,0.216572
-10.5856,1,1.09278,1,3,0,11.7972,0.86259,0.12081
-10.5617,0.973618,1.09278,2,3,0,10.7624,0.859223,0.123404
-10.5342,1,1.09278,2,3,0,10.553,0.830041,0.145269
-10.5497,0.99457,1.09278,1,1,0,10.5561,0.826477,0.147865
-11.0148,0.836506,1.09278,1,1,0,11.0157,0.780714,0.179848
-11.0148,0.905165,1.09278,1,1,0,11.328,0.780714,0.179848
-11.0148,0.582819,1.09278,1,1,0,11.7776,0.780714,0.179848
-10.5134,1,1.09278,1,3,0,10.8425,0.8378,0.139563
-10.5122,0.832419,1.09278,2,3,0,11.3257,0.838675,0.138914
-11.6229,0.74186,1.09278,1,3,0,11.9037,0.909893,0.0826593
-12.8418,0.804329,1.09278,1,1,0,12.8754,0.932017,0.0636557
-10.511,0.792999,1.09278,2,3,0,12.8642,0.844873,0.134294
-10.601,0.955002,1.09278,2,3,0,10.7355,0.864449,0.11937
-10.5376,1,1.09278,1,1,0,10.584,0.854827,0.126769
-11.9862,0.741574,1.09278,1,3,0,12.1841,0.917906,0.075866
-11.3231,1,1.09278,1,1,0,11.9183,0.901704,0.0894985
