# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1608633694
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./vaccine_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,VE,theta
-11.6441,0.990384,0.270933,2,3,0,12.1584,0.744585,0.20345
-10.7896,0.972532,0.380911,1,3,0,12.248,0.797819,0.168178
-10.8018,0.99862,0.518254,1,1,0,10.8268,0.796777,0.168899
-11.747,0.71462,0.735275,2,3,0,13.7784,0.739491,0.20667
-12.1495,0.911506,0.644761,1,1,0,12.2988,0.720806,0.218258
-12.1495,0.722783,0.78764,1,1,0,13.0927,0.720806,0.218258
-12.1936,0.9876,0.700595,1,1,0,12.5755,0.718859,0.219446
-11.6997,1,0.969942,1,1,0,12.4616,0.741815,0.205204
-10.9663,1,1.36769,1,1,0,11.641,0.784084,0.177575
-10.8048,0.62739,1.92394,1,3,0,10.8051,0.880458,0.106778
-11.0553,0.87478,1.45967,1,1,0,11.2421,0.892405,0.097143
-11.0361,1,1.66674,1,1,0,11.4408,0.891631,0.0977734
-11.0361,1.46468e-283,2.33481,1,1,0,12.0393,0.891631,0.0977734
-10.5158,0.993009,0.636675,3,7,0,11.1583,0.848188,0.131803
-11.2715,0.769063,0.882558,2,3,0,13.0012,0.900093,0.0908323
-10.699,0.982693,0.84864,1,3,0,11.1771,0.873458,0.112328
-10.5109,0.993693,1.15327,1,3,0,10.6219,0.844753,0.134384
-10.8121,0.750546,1.5921,1,1,0,10.8731,0.795904,0.169501
-10.8121,0.0247471,1.4836,2,3,0,12.2919,0.795904,0.169501
-10.5107,0.964373,0.432201,1,3,0,11.5242,0.840286,0.137718
-10.8806,0.971197,0.569318,2,5,0,10.8838,0.790407,0.173276
-10.7552,1,0.756782,1,1,0,10.8798,0.800881,0.166055
-10.7552,0.184776,1.05112,1,1,0,12.2436,0.800881,0.166055
-10.5108,0.998244,0.400996,2,7,0,10.8252,0.840187,0.137792
-10.5541,0.989176,0.555339,1,3,0,10.6497,0.857986,0.124354
-10.5666,0.978626,0.756649,2,7,0,10.7276,0.823275,0.150184
-10.5151,1,1.01207,1,1,0,10.5478,0.836797,0.140305
-10.5151,0.175126,1.39717,1,1,0,11.1498,0.836797,0.140305
-10.5288,0.999157,0.532278,2,5,0,10.5297,0.852692,0.128395
-10.5976,0.975613,0.733807,1,3,0,10.7356,0.818374,0.153709
-11.082,0.827576,0.973503,1,1,0,11.0918,0.776252,0.182839
-10.51,1,1.02577,1,3,0,10.8747,0.843008,0.13569
-10.51,0.0122715,1.40907,1,1,0,11.6919,0.843008,0.13569
-10.6607,0.974497,0.423987,1,3,0,11.1274,0.810415,0.159371
-11.1047,0.891138,0.560492,3,7,0,12.5071,0.894315,0.0955833
-10.9173,1,0.651335,1,1,0,11.0893,0.886392,0.102018
-11.1814,0.950519,0.892504,1,1,0,11.2136,0.89709,0.0933081
-11.0564,1,1.13241,1,1,0,11.3094,0.892449,0.0971068
-11.0564,0.758637,1.54638,1,1,0,11.6651,0.892449,0.0971068
-10.8692,1,1.46441,1,1,0,11.1787,0.883996,0.103946
-10.8692,0.00449697,1.99468,1,1,0,10.9633,0.883996,0.103946
-11.2027,0.982197,0.608906,2,5,0,11.215,0.768715,0.187841
-10.6158,1,0.808138,2,3,0,11.0741,0.866079,0.118104
-10.7975,0.806897,1.09967,2,3,0,11.4776,0.88003,0.107119
-11.8949,0.831128,1.12071,2,3,0,11.9009,0.916044,0.0774535
-11.8824,0.976582,1.18381,2,3,0,12.8356,0.915782,0.0776766
-11.2645,1,1.55032,1,3,0,11.3433,0.765052,0.190249
-11.2645,0.000423666,2.09859,1,1,0,11.7599,0.765052,0.190249
-10.8596,1,0.651194,2,3,0,11.1887,0.792045,0.172155
-10.6535,1,0.882069,2,3,0,10.8121,0.81124,0.158787
-10.8882,0.870411,1.19283,1,1,0,10.9822,0.78982,0.173677
-10.8882,0.0904259,1.33281,2,3,0,12.1483,0.78982,0.173677
-10.9744,0.991319,0.477932,1,1,0,10.9843,0.783506,0.177966
-10.6528,0.932168,0.637675,3,7,0,11.792,0.86966,0.115311
-11.5133,0.885759,0.779738,1,3,0,11.6551,0.907103,0.0850005
-11.4706,1,0.890657,1,1,0,11.6826,0.905959,0.0859577
-11.4706,0.658703,1.19858,1,1,0,12.7315,0.905959,0.0859577
-11.9279,0.914503,0.986005,1,1,0,12.0504,0.916726,0.0768726
-10.5723,0.880772,1.17166,2,3,0,11.449,0.860802,0.122189
-10.5723,0.0670562,1.32551,1,1,0,11.651,0.860802,0.122189
-10.5914,0.998738,0.469427,1,1,0,10.5915,0.863317,0.120247
-10.6452,0.997935,0.629163,2,3,0,10.6453,0.868974,0.115847
-10.8076,0.933754,0.841032,1,3,0,11.2131,0.796282,0.169241
-10.5878,0.908503,1.02508,2,3,0,11.1675,0.862865,0.120597
-10.8525,0.898175,1.20443,1,1,0,10.8723,0.883119,0.104649
-10.8525,0.471735,1.39357,1,1,0,11.9966,0.883119,0.104649
-10.5447,1,0.884908,2,3,0,10.7778,0.827534,0.147097
-11.4037,0.635459,1.18097,2,3,0,11.7661,0.757186,0.195374
-10.6087,0.974918,0.945293,1,3,0,11.4818,0.86531,0.118702
-10.5745,1,1.21623,2,3,0,10.625,0.861115,0.121949
-11.0826,0.699005,1.61841,1,1,0,11.2015,0.893475,0.0962699
-11.0826,0.676201,1.41604,1,1,0,11.8626,0.893475,0.0962699
-11.0826,0.595867,1.20121,1,1,0,12.3615,0.893475,0.0962699
-11.41,0.874996,0.912617,2,3,0,12.4463,0.756846,0.195594
-11.41,0.100254,1.02003,2,3,0,14.0762,0.756846,0.195594
-10.9174,0.984092,0.392654,2,3,0,11.793,0.787625,0.175173
-10.5245,0.976515,0.510451,1,3,0,11.2704,0.832871,0.143197
-10.6887,0.944667,0.65592,1,3,0,11.0247,0.872662,0.112954
-10.8474,0.966613,0.806018,2,3,0,11.0784,0.882845,0.104869
-11.8684,0.805532,1.01953,1,3,0,12.234,0.733661,0.210322
-10.5195,1,1.03488,1,1,0,11.2799,0.834711,0.141844
-10.5195,0.00301559,1.36734,1,1,0,12.1276,0.834711,0.141844
-10.7202,0.946146,0.468241,2,5,0,11.5961,0.875019,0.111096
-10.6013,0.952333,0.575571,3,7,0,11.8512,0.817854,0.154081
-10.6013,0.0777043,2.85097,1,1,0,10.7062,0.817854,0.154081
-10.6013,1.29179e-26,7.66743,1,2,1,10.6427,0.817854,0.154081
-10.5998,1,0.788329,1,1,0,10.6134,0.818062,0.153932
-10.9887,0.825744,0.840913,1,3,0,12.1612,0.889642,0.0993895
-10.5106,0.958471,0.701743,1,3,0,11.8613,0.840404,0.137631
-10.5797,0.986352,0.958049,1,3,0,10.6007,0.821078,0.151768
-10.6999,0.941524,1.54679,2,3,0,10.7428,0.806212,0.16233
-10.6999,0.0265547,2.28956,1,1,0,11.5787,0.806212,0.16233
-10.6466,0.99054,0.196579,3,13,0,12.7372,0.869096,0.115751
-10.6032,0.999671,0.35027,4,15,0,10.7253,0.864705,0.119172
-10.8917,0.972986,0.654592,1,3,0,11.0419,0.885138,0.103028
-10.648,1,1.13536,1,1,0,10.8395,0.869227,0.115649
-10.648,0.00798669,2.15219,1,1,0,11.1025,0.869227,0.115649
-10.9415,0.998168,0.181725,3,11,0,11.1743,0.887531,0.101098
-10.9729,0.999416,0.346591,1,1,0,10.9732,0.888951,0.0999497
-10.5108,0.997353,0.661044,2,5,0,11.028,0.840191,0.137789
-10.8106,0.895467,1.24531,2,3,0,11.0406,0.880797,0.106507
-10.8106,0.0231142,1.70595,1,1,0,12.1788,0.880797,0.106507
-11.5783,0.996298,0.165572,3,9,0,12.0144,0.908781,0.0835934
-12.4883,0.991092,0.311321,2,5,0,12.7156,0.926798,0.0682092
-11.5139,0.994995,0.571169,1,3,0,12.8448,0.907118,0.0849883
-12.3505,0.964442,1.05035,2,3,0,12.3586,0.924553,0.0701539
-10.6887,1,1.74908,2,3,0,11.1485,0.807367,0.161519
-10.5265,0.657594,3.20321,1,3,0,10.5265,0.852064,0.128871
-10.5265,2.40979e-16,2.16504,1,1,0,12.462,0.852064,0.128871
-11.0028,0.99578,0.225088,4,15,0,11.2675,0.890246,0.0988998
-10.5603,0.996112,0.408448,2,7,0,11.3611,0.8244,0.149371
-10.5879,0.960562,0.734541,1,3,0,11.0224,0.862873,0.120591
-10.7297,0.964807,1.18479,1,1,0,10.7326,0.875688,0.110567
-11.8193,0.554405,1.91823,1,1,0,11.9895,0.91443,0.0788248
-10.5874,0.970919,1.0013,1,3,0,11.9615,0.86281,0.120639
-10.5874,0.445634,1.63752,1,1,0,11.0794,0.86281,0.120639
-11.2506,0.847221,0.645335,2,5,0,13.6694,0.765864,0.189717
-11.2507,0.999998,0.754962,2,3,0,11.3648,0.765862,0.189718
-10.8616,1,1.32069,2,3,0,11.5094,0.883602,0.104262
-11.4686,0.453591,2.28975,1,1,0,11.6773,0.753679,0.197638
-10.6616,1,0.946103,2,7,0,11.3124,0.870431,0.114707
-10.5659,0.995983,1.6303,2,3,0,10.6456,0.823389,0.150102
-10.5659,0.0145746,2.75702,1,1,0,11.0672,0.823389,0.150102
-10.5198,0.997118,0.379036,2,5,0,10.7432,0.849874,0.13053
-10.5403,0.99824,0.644694,3,7,0,10.5739,0.855392,0.126339
-10.8959,0.909255,1.09085,1,3,0,11.0793,0.789234,0.174077
-10.6402,0.794844,1.46704,2,3,0,11.3169,0.812805,0.157678
-10.5258,0.994416,1.47996,2,3,0,10.6222,0.83245,0.143506
-10.5258,0.0555689,2.43724,1,1,0,11.2601,0.83245,0.143506
-10.5297,0.999752,0.40348,2,3,0,10.535,0.831282,0.144362
-10.526,0.984353,0.674385,3,7,0,10.8335,0.832399,0.143543
-10.9338,0.884593,1.07834,1,3,0,11.2092,0.887174,0.101387
-10.5134,0.986148,1.34976,1,3,0,10.8052,0.846816,0.132835
-11.4353,0.332864,2.14311,1,1,0,11.7974,0.75547,0.196484
-11.0128,0.933726,0.725063,3,7,0,12.6157,0.780848,0.179758
-10.5155,0.982176,1.016,2,3,0,11.1424,0.836587,0.14046
-10.7651,0.713373,1.58632,2,3,0,11.0948,0.878037,0.108705
-10.5532,0.593074,1.32294,2,3,0,13.7436,0.825755,0.148389
-10.5852,0.965795,0.838842,1,3,0,10.8637,0.862534,0.120853
-10.9547,0.934238,1.25213,1,3,0,10.9551,0.888135,0.10061
-10.7727,0.936054,1.73109,2,3,0,11.0064,0.878521,0.10832
-10.9459,0.852436,2.39326,1,1,0,11.2865,0.887732,0.100936
-10.9459,0.0355818,2.73251,1,1,0,10.9467,0.887732,0.100936
-10.8104,0.999949,0.505329,2,3,0,10.9615,0.880784,0.106517
-10.6555,0.958553,0.805762,3,7,0,11.5383,0.811006,0.158953
-10.5636,1,1.16639,2,3,0,10.6323,0.823793,0.14981
-11.138,0.600483,1.84046,1,1,0,11.3344,0.772682,0.185215
-10.9992,0.809312,1.21164,1,3,0,11.9695,0.890093,0.0990234
-11.3657,0.919148,1.2588,1,1,0,11.4252,0.902984,0.0884359
-11.3583,1,1.65527,2,3,0,11.4632,0.902766,0.0886175
-10.6842,1,2.57919,1,1,0,11.1739,0.872305,0.113235
-10.6842,0.00496062,3.9988,1,1,0,11.9565,0.872305,0.113235
-10.5723,0.999821,0.752554,2,3,0,10.6935,0.860807,0.122186
-10.6043,0.917143,1.16841,2,3,0,11.2874,0.864828,0.119076
-12.2199,0.42716,1.51865,1,1,0,12.2203,0.717707,0.220147
-11.9497,1,0.710141,1,1,0,12.3133,0.729859,0.212686
-10.9496,1,1.09533,2,3,0,11.6448,0.78527,0.176771
-10.6567,1,1.68169,1,1,0,10.888,0.810862,0.159055
-10.6567,0.239458,2.57035,1,1,0,10.7108,0.810862,0.159055
-10.5146,0.956135,0.830369,2,3,0,11.0876,0.837078,0.140097
-10.5151,0.999834,1.16016,1,1,0,10.5164,0.836757,0.140334
-10.5151,0.817562,1.76423,1,1,0,10.6223,0.836757,0.140334
-10.5136,0.999731,1.85296,1,3,0,10.5143,0.846948,0.132736
-10.7199,0.739928,2.79871,1,1,0,10.8712,0.874996,0.111114
-10.7199,1.00162e-24,2.51197,1,1,0,11.7206,0.874996,0.111114
-10.7677,0.999264,0.522242,2,3,0,10.7677,0.878202,0.108574
-10.8797,0.988647,0.78802,1,1,0,10.8822,0.884534,0.103514
-12.7144,0.690798,1.15995,1,3,0,13.4767,0.696973,0.232556
-11.0955,0.996653,0.951673,2,7,0,12.4205,0.893967,0.0958678
-11.0348,0.997502,1.41621,2,3,0,11.43,0.779364,0.180755
-11.0348,0.167772,2.10309,1,3,0,11.9709,0.779364,0.180755
-11.2318,0.97729,0.630932,1,1,0,11.2391,0.766975,0.188986
-12.3041,0.752466,0.901338,1,1,0,12.3319,0.71405,0.222365
-12.3041,0.536492,0.836148,1,1,0,13.973,0.71405,0.222365
-10.8042,0.915157,0.515199,2,7,0,14.2675,0.880421,0.106807
-10.638,1,0.651844,2,3,0,10.8091,0.868297,0.116376
-11.3786,0.933758,0.96535,2,7,0,11.3787,0.758568,0.194478
-10.6282,1,1.25848,1,1,0,11.0811,0.814272,0.156637
-10.6282,0.146255,1.85194,1,1,0,11.3573,0.814272,0.156637
-10.703,0.979707,0.556664,2,5,0,11.125,0.873754,0.112095
-10.7934,0.990485,0.789063,1,1,0,10.795,0.879784,0.107315
-11.2638,0.902328,1.13749,2,3,0,11.7929,0.899846,0.0910362
-10.7134,1,1.39073,2,3,0,11.1383,0.804852,0.163284
-11.0677,0.671951,2.0288,1,1,0,11.4642,0.777185,0.182215
-11.56,0.671309,1.62492,1,1,0,12.082,0.748875,0.200719
-10.6383,1,1.30223,1,1,0,11.1713,0.813032,0.157517
-10.6383,0.162955,1.89123,1,3,0,12.1428,0.813032,0.157517
-10.5265,0.995981,0.60883,1,3,0,10.7139,0.832231,0.143666
-11.5957,0.733936,0.877828,1,3,0,13.0338,0.909219,0.0832257
-12.1285,0.959805,0.79111,1,1,0,12.1285,0.920639,0.073526
-11.4379,1,1.06542,1,1,0,12.0489,0.905056,0.0867111
-11.4379,0.000619209,1.53691,1,1,0,15.4892,0.905056,0.0867111
-11.3691,1,0.380217,1,1,0,11.4372,0.903085,0.0883527
-10.8824,0.994895,0.549047,1,3,0,11.5976,0.884673,0.103402
-10.7978,1,0.783563,1,1,0,10.8818,0.880046,0.107106
-10.9489,0.91532,1.12516,1,3,0,11.5492,0.785323,0.176736
-10.8186,0.930338,1.39108,2,3,0,11.3021,0.881253,0.106143
-10.5127,1,1.76222,1,1,0,10.6334,0.838285,0.139204
-10.5127,0.715618,2.51244,1,1,0,10.5689,0.838285,0.139204
-10.5127,0.486638,2.19319,1,1,0,10.729,0.838285,0.139204
-10.8616,0.905466,1.29558,1,3,0,10.9202,0.883597,0.104266
-10.7312,0.999987,1.56794,2,3,0,10.8906,0.803128,0.164489
-10.564,1,2.22463,1,1,0,10.5758,0.85958,0.12313
-11.0072,0.475805,3.14846,1,1,0,11.5567,0.890432,0.0987487
-11.4244,0.817372,1.83736,1,1,0,11.7041,0.904678,0.0870263
-14.1239,0.0841623,1.91003,1,1,0,14.5539,0.644489,0.262271
-10.5673,1,0.581906,2,7,0,13.8553,0.823142,0.15028
-10.62,0.950369,0.823302,1,3,0,11.0314,0.866512,0.117767
-11.2237,0.909918,1.07001,1,3,0,11.2659,0.898533,0.09212
-10.8329,1,1.29814,1,1,0,11.1569,0.882056,0.105501
-10.5671,1,1.82494,1,1,0,10.7287,0.860053,0.122766
-10.5671,5.02984e-32,2.55957,1,1,0,11.9019,0.860053,0.122766
-10.5202,0.99947,0.69501,3,7,0,10.5924,0.850043,0.130402
-10.7528,0.957286,0.974815,1,3,0,10.8164,0.877243,0.109335
-10.8371,0.977636,1.27358,1,1,0,10.8917,0.882286,0.105317
-11.3054,0.930224,1.71672,1,3,0,11.3174,0.762688,0.191797
-12.6452,0.662761,2.13892,1,3,0,12.6583,0.929202,0.0661166
-10.5247,0.390069,1.72863,2,3,0,11.5419,0.832811,0.143241
-10.5336,0.990039,0.902381,1,3,0,10.6067,0.853902,0.127474
-11.2708,0.862033,1.23724,1,3,0,11.333,0.900071,0.0908503
-10.6663,0.920129,1.37982,2,3,0,11.4666,0.870833,0.114391
-10.6663,0.166818,1.68677,1,1,0,11.4864,0.870833,0.114391
-11.7144,0.88743,0.622836,1,3,0,12.9451,0.912075,0.0808193
-11.8837,0.989209,0.72384,1,1,0,11.9206,0.915808,0.0776538
-11.3167,1,0.98679,2,3,0,11.8195,0.901509,0.0896599
-10.7911,0.918436,1.36563,2,3,0,11.781,0.879648,0.107424
-10.5707,1,1.65968,2,3,0,10.7078,0.822559,0.150701
-10.5707,0.0400078,2.28854,1,1,0,11.5491,0.822559,0.150701
-10.6016,0.996367,0.705493,1,1,0,10.6019,0.81781,0.154112
-10.6679,0.984905,0.967901,1,1,0,10.6753,0.809605,0.159943
-10.7911,0.947724,1.30203,1,1,0,10.8481,0.797688,0.168269
-10.8495,0.958294,1.6508,1,1,0,11.051,0.792843,0.171608
-10.5122,1,2.1243,1,1,0,10.5824,0.845942,0.133493
-10.5122,0.0375484,2.91,1,1,0,11.0885,0.845942,0.133493
-10.5604,0.991867,0.911703,1,3,0,10.5762,0.85902,0.12356
-10.5963,0.947727,1.23422,2,3,0,10.9388,0.863905,0.119792
-10.5115,0.907501,1.55949,2,3,0,10.7305,0.839299,0.138451
-10.5573,0.968366,1.85124,1,1,0,10.5579,0.858517,0.123947
-13.0095,0.135626,2.4072,1,1,0,13.4419,0.934264,0.0616816
-10.845,0.887194,0.889486,1,3,0,13.6199,0.882715,0.104973
-10.5364,0.975128,1.02417,1,3,0,11.0768,0.829489,0.145673
-11.8719,0.527882,1.3445,1,1,0,11.8846,0.733499,0.210423
-13.4589,0.613871,0.902441,1,1,0,13.5962,0.66831,0.249074
-10.5249,1,0.690171,2,3,0,13.0867,0.83275,0.143285
-10.5496,0.995103,0.939022,1,1,0,10.5496,0.826485,0.147859
-10.5133,0.998602,1.26617,1,3,0,10.5476,0.846749,0.132886
-10.7381,0.88174,1.71332,1,1,0,10.7433,0.876262,0.110113
-10.5575,1,1.94783,1,1,0,10.5956,0.82493,0.148987
-10.5575,0.204694,2.63363,1,1,0,10.8558,0.82493,0.148987
-10.6184,0.933251,1.1061,2,3,0,10.9251,0.866354,0.11789
-10.7476,0.973026,1.35611,2,3,0,10.8898,0.801583,0.165566
-10.7444,0.939251,1.76011,1,3,0,10.8008,0.876686,0.109777
-10.7444,0.213506,2.17176,1,1,0,10.8777,0.876686,0.109777
-10.5453,0.999397,0.932788,2,3,0,10.7547,0.856402,0.125567
-10.51,0.996955,1.25639,2,3,0,10.5608,0.842628,0.135973
-10.51,0.490735,1.68365,2,3,0,10.9239,0.842628,0.135973
-10.5123,0.981698,1.08609,2,3,0,10.6195,0.846068,0.133398
-10.7347,0.938108,1.42218,1,3,0,10.7373,0.876032,0.110295
-10.5161,1,1.747,1,1,0,10.6179,0.84832,0.131703
-10.5161,2.96331e-09,2.34211,1,1,0,11.6093,0.84832,0.131703
-10.7739,0.947672,0.752911,1,3,0,11.1812,0.799193,0.167227
-10.6868,0.913933,0.93753,1,3,0,11.5126,0.872508,0.113076
-10.51,0.927162,1.11158,2,3,0,11.4104,0.842931,0.135747
-10.51,0.42154,1.34169,1,1,0,11.5369,0.842931,0.135747
-10.5961,0.993528,0.792197,3,7,0,10.5997,0.863876,0.119814
-10.5713,1,1.04976,2,3,0,10.5984,0.860665,0.122295
-10.918,0.904229,1.4018,2,3,0,11.0508,0.886422,0.101994
-10.8406,1,1.63436,1,1,0,11.0363,0.882475,0.105165
-11.8213,0.517733,2.17692,1,1,0,12.2253,0.914474,0.0787878
-12.0104,0.937804,1.47756,2,3,0,12.0287,0.727068,0.214412
-11.4889,1,1.80276,1,3,0,11.8706,0.906453,0.0855444
-11.4889,1.64194e-10,2.39557,1,1,0,11.9673,0.906453,0.0855444
-10.7357,0.996986,0.795779,3,7,0,11.3856,0.802695,0.164791
-11.1679,0.782516,1.05365,1,3,0,12.2051,0.896617,0.0936964
-10.5206,0.968151,1.03664,1,3,0,11.4493,0.83426,0.142176
-10.5109,0.981961,1.31658,2,3,0,10.5716,0.840018,0.137918
-10.5109,0.00143892,1.70216,1,1,0,12.3152,0.840018,0.137918
-10.5192,0.998997,0.574352,1,3,0,10.5287,0.834847,0.141744
-10.5331,0.990659,0.760568,1,3,0,10.626,0.853798,0.127553
-10.54,0.998676,0.994468,1,1,0,10.5428,0.855327,0.126388
-10.7861,0.937384,1.3129,1,3,0,10.8358,0.798127,0.167965
-10.7603,1,1.59298,2,3,0,10.7649,0.877731,0.108948
-10.5587,1,2.10181,1,1,0,10.6876,0.858753,0.123765
-10.5587,0.134045,2.76964,1,1,0,11.1659,0.858753,0.123765
-10.5419,1,1.13546,2,3,0,10.5594,0.855724,0.126085
-12.7471,0.286515,1.49642,1,1,0,12.7738,0.695658,0.23333
-10.7219,0.999482,0.75669,3,7,0,12.9056,0.804018,0.163867
-10.7157,1,0.996185,2,7,0,10.7198,0.874694,0.111352
-10.876,0.955295,1.31076,1,1,0,10.9146,0.884347,0.103664
-10.7767,1,1.62298,2,3,0,10.9539,0.878769,0.108123
-10.5266,1,2.13053,1,1,0,10.5712,0.832195,0.143692
-10.5266,0.00896205,2.79344,1,1,0,11.3043,0.832195,0.143692
-10.5134,1,0.985801,2,7,0,10.5242,0.846814,0.132837
-10.5807,0.964358,1.29314,2,3,0,10.6754,0.861949,0.121305
-10.9568,0.904674,1.61656,1,3,0,10.961,0.78476,0.177117
-11.6417,0.234358,1.86655,2,3,0,12.3802,0.74471,0.203372
-10.88,0.859628,0.894024,2,3,0,12.9238,0.790454,0.173244
-10.8008,1,0.973783,1,1,0,10.9109,0.796859,0.168842
-10.7504,1,1.27361,1,1,0,10.8707,0.801323,0.165747
-10.51,1,1.66383,1,1,0,10.6059,0.842267,0.136243
-10.55,0.959202,2.17112,1,1,0,10.5615,0.826403,0.147919
-10.55,0.00152883,2.68394,1,1,0,12.0325,0.826403,0.147919
-10.7006,0.935122,0.958952,2,7,0,11.0097,0.873573,0.112237
-10.8384,0.969809,1.15004,1,1,0,10.8575,0.882357,0.10526
-10.7394,1,1.44121,2,3,0,10.8778,0.876353,0.110041
-11.0562,0.802206,1.87588,1,1,0,11.0564,0.777936,0.181712
-11.0562,0.4402,1.89178,1,3,0,11.2995,0.777936,0.181712
-11.1436,0.963928,1.19948,1,1,0,11.3423,0.772334,0.185447
-10.8367,1,1.48893,1,1,0,11.1654,0.793874,0.170899
-10.8367,0.112229,1.9336,1,1,0,11.8026,0.793874,0.170899
-10.5986,0.869951,0.80946,3,7,0,12.2351,0.864165,0.11959
-10.5752,0.972821,0.891135,1,3,0,10.8996,0.821807,0.151243
-12.0367,0.766799,1.11739,2,3,0,12.0577,0.918898,0.0750179
-13.1752,0.868336,1.07836,1,1,0,13.1911,0.936359,0.0598332
-13.2822,0.98636,1.18334,1,1,0,13.7166,0.937652,0.0586887
-11.0957,1,1.50639,1,1,0,12.674,0.893976,0.0958603
-10.6626,1,1.94896,1,3,0,10.7496,0.8102,0.159523
-10.6626,0.0697619,2.51897,1,1,0,10.9276,0.8102,0.159523
-10.7539,0.976434,1.01309,1,1,0,10.7743,0.801002,0.16597
-11.8063,0.495127,1.27165,2,3,0,12.6402,0.914146,0.0790661
-12.4553,0.944123,0.87424,1,1,0,12.4593,0.926271,0.0686661
-10.5156,0.888593,1.05339,1,3,0,13.226,0.836516,0.140512
-10.6667,0.956531,1.18366,1,3,0,10.7247,0.870868,0.114364
-10.5567,0.993299,1.44645,2,3,0,10.6945,0.825083,0.148876
-10.5567,0.495064,1.84854,1,1,0,10.8733,0.825083,0.148876
-10.5109,1,1.27434,1,3,0,10.5411,0.840013,0.137922
-10.922,0.837055,1.64094,1,3,0,10.9228,0.886617,0.101837
-11.9602,0.546799,1.72693,1,1,0,11.9604,0.729374,0.212986
-11.9602,0.00700675,1.27152,1,1,0,15.4406,0.729374,0.212986
-12.0421,0.915175,0.483143,2,5,0,14.3481,0.919002,0.0749287
-13.3104,0.948681,0.560645,1,3,0,13.8414,0.937985,0.0583936
-11.566,1,0.677408,2,3,0,13.2337,0.90847,0.0838547
-11.7278,0.984563,0.870781,1,1,0,11.796,0.912384,0.0805582
-10.5128,0.968826,1.09746,1,3,0,11.8696,0.846463,0.133101
-11.146,0.825993,1.35575,2,3,0,11.2674,0.895839,0.094335
-10.5898,1,1.40708,1,1,0,10.9586,0.86311,0.120408
-10.5898,0.782088,1.8029,1,1,0,10.8526,0.86311,0.120408
-10.6596,0.914913,1.77318,2,3,0,10.7125,0.870256,0.114844
-11.5201,0.573052,2.04741,1,1,0,11.7185,0.907281,0.0848517
-11.5201,0.939881,1.56493,1,1,0,12.0056,0.907281,0.0848517
-10.8689,1,1.86147,1,1,0,11.4108,0.883979,0.10396
-10.8689,3.6638e-05,2.37845,1,1,0,11.2203,0.883979,0.10396
-10.5305,0.988998,0.915763,1,3,0,10.9299,0.853139,0.128054
-10.5101,0.999957,1.15523,2,3,0,10.5305,0.841483,0.136827
-10.5647,0.974306,1.47527,1,1,0,10.5647,0.823601,0.149948
-10.5931,0.90846,1.82562,2,3,0,10.6419,0.819032,0.153237
-10.5931,0.318893,2.0873,1,3,0,12.0797,0.819032,0.153237
-10.9371,0.884928,1.18399,1,1,0,10.943,0.786178,0.176156
-11.1514,0.89883,1.3168,1,1,0,11.3398,0.771852,0.185766
-10.5149,1,1.48824,1,1,0,10.8255,0.847737,0.132142
-12.9398,0.2541,1.8948,1,1,0,12.9486,0.933346,0.0624891
-10.5109,1,0.99978,2,3,0,12.5101,0.844659,0.134455
-10.5197,0.651385,1.27269,2,3,0,12.5755,0.84985,0.130548
-10.8411,0.934058,1.07442,1,3,0,10.9024,0.882502,0.105144
-11.4758,0.888453,1.26461,2,3,0,12.6728,0.906098,0.0858415
-10.6464,0.999879,1.41022,2,3,0,11.358,0.812062,0.158205
-10.5278,1,1.79083,1,1,0,10.565,0.85242,0.128601
-10.5278,7.92472e-06,2.27261,1,1,0,11.3659,0.85242,0.128601
-10.5133,0.996918,0.898231,1,3,0,10.5568,0.8379,0.139489
-10.5562,0.986778,1.13619,1,3,0,10.5804,0.858342,0.124081
-10.5122,1,1.41922,1,1,0,10.5384,0.845987,0.133459
-10.5122,0.491214,1.79879,1,1,0,11.0865,0.845987,0.133459
-11.8655,0.688339,1.26391,2,3,0,12.3746,0.915424,0.0779809
-10.5193,0.909309,1.11665,1,3,0,12.1694,0.834804,0.141775
-10.5193,0.737007,1.27363,1,3,0,11.1602,0.834804,0.141775
-10.5193,0.869458,1.19059,1,3,0,10.8886,0.834804,0.141775
-10.5216,0.949887,1.2964,2,3,0,10.6686,0.833895,0.142444
-10.5121,1,1.54775,1,1,0,10.5179,0.838764,0.138849
-10.5121,3.68391e-10,1.95593,1,1,0,12.7951,0.838764,0.138849
-11.3437,0.813773,0.78633,1,3,0,12.6255,0.902328,0.0889807
-11.555,0.981913,0.803496,1,1,0,11.5779,0.908189,0.0840909
-10.6331,0.991251,0.994564,2,7,0,11.3814,0.813671,0.157063
-10.5424,0.904632,1.24336,2,3,0,11.0368,0.855824,0.126008
-10.5872,0.981814,1.40756,2,3,0,10.6448,0.862797,0.12065
