# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1608633694
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./vaccine_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,VE,theta
-10.5208,1,2.18117,1,1,0,10.5388,0.850237,0.130255
-10.5208,0.305327,3.08735,1,1,0,10.7441,0.850237,0.130255
-10.6572,0.963119,1.35194,1,3,0,10.6869,0.810815,0.159088
-10.6572,0.680757,1.7972,1,1,0,10.9737,0.810815,0.159088
-10.554,0.598792,1.48639,2,3,0,12.2327,0.825597,0.148504
-10.6386,0.979841,1.07364,1,1,0,10.639,0.812996,0.157543
-10.6386,0.489521,1.46415,1,1,0,11.3373,0.812996,0.157543
-10.5774,1,0.88444,2,3,0,10.6289,0.821452,0.151498
-11.1717,0.811051,1.24504,1,3,0,11.6011,0.896751,0.093586
-10.6971,1,1.28139,1,1,0,11.0601,0.873309,0.112445
-10.6971,0.00111602,1.79734,1,1,0,12.6729,0.873309,0.112445
-10.911,0.988904,0.491642,1,3,0,11.063,0.886085,0.102265
-11.0272,0.992712,0.67783,1,1,0,11.0279,0.891265,0.0980714
-11.4851,0.955771,0.938307,2,3,0,11.7748,0.90635,0.0856305
-10.8121,0.926746,1.22087,2,3,0,12.3368,0.795903,0.169502
-10.51,0.983367,1.51324,2,3,0,10.7801,0.842255,0.136252
-10.51,0.999996,2.05147,1,1,0,10.51,0.842581,0.136009
-10.51,7.67774e-15,2.85062,1,1,0,11.5258,0.842581,0.136009
-10.6007,0.977484,0.800023,3,7,0,10.8657,0.864413,0.119398
-10.8259,0.925726,1.07343,1,3,0,11.2254,0.794759,0.170291
-10.6051,1,1.32417,1,1,0,10.7593,0.817319,0.154463
-10.8225,0.776263,1.83475,2,3,0,10.9326,0.795037,0.170099
-10.556,0.985041,1.78249,2,3,0,10.702,0.825207,0.148786
-10.556,0.102538,2.40518,1,1,0,11.0171,0.825207,0.148786
-10.5678,0.99947,0.811932,2,3,0,10.5704,0.823061,0.150338
-10.8877,0.953409,1.12114,2,7,0,10.8882,0.884941,0.103187
-11.6013,0.826521,1.43801,1,1,0,11.6269,0.909359,0.083108
-10.6869,0.848589,1.5121,2,3,0,11.4741,0.80756,0.161383
-10.7829,0.924284,1.64476,2,3,0,10.9277,0.879152,0.107818
-10.7829,0.000217288,2.00988,1,1,0,12.1224,0.879152,0.107818
-10.5363,0.998534,0.591163,3,7,0,10.888,0.854541,0.126987
-11.1449,0.960969,0.811071,3,7,0,11.2672,0.772257,0.185497
-10.6941,0.869377,1.04862,1,3,0,11.9896,0.873079,0.112627
-10.9811,0.981111,1.17705,2,3,0,10.9826,0.889308,0.0996602
-12.7259,0.606549,1.56506,1,1,0,12.7352,0.930383,0.0650857
-14.9517,0.681854,1.17668,1,3,0,14.9534,0.95341,0.044516
-13.6433,0.876412,0.993066,2,7,0,16.3284,0.66156,0.252862
-10.782,1,1.12516,1,1,0,12.6441,0.798481,0.16772
-11.1934,0.786813,1.53427,1,1,0,11.3601,0.769274,0.187472
-11.2311,1,1.51666,2,3,0,11.2326,0.898777,0.0919184
-11.2311,0.355912,2.06272,1,1,0,11.5414,0.898777,0.0919184
-10.5152,0.99258,1.07108,1,3,0,11.3876,0.847854,0.132055
-10.6594,0.637869,1.43958,2,3,0,12.3924,0.810561,0.159268
-10.7125,0.917232,1.14109,1,3,0,11.1306,0.874459,0.111538
-10.6044,1,1.36932,1,1,0,10.6952,0.864832,0.119073
-10.6044,2.17581e-05,1.85484,1,1,0,12.8099,0.864832,0.119073
-10.7623,0.993388,0.575606,2,3,0,10.7625,0.877862,0.108844
-10.5132,0.99314,0.772669,3,7,0,11.0337,0.837945,0.139455
-11.3039,0.897325,1.03516,2,3,0,11.5479,0.762776,0.191739
-10.5887,1,1.20386,1,3,0,11.0669,0.819677,0.152774
-10.6212,0.97729,1.62452,2,3,0,10.6784,0.866638,0.117669
-10.6212,0.285687,2.11765,1,1,0,10.8554,0.866638,0.117669
-11.8803,0.822766,1.01213,1,3,0,12.2987,0.915737,0.0777147
-12.9609,0.88843,1.05515,1,1,0,12.9615,0.933627,0.062242
-11.5121,0.881328,1.2089,1,3,0,12.7394,0.907071,0.0850273
-11.354,1,1.36999,1,1,0,11.66,0.902637,0.0887243
-11.354,0.802691,1.8393,1,3,0,12.0223,0.902637,0.0887243
-10.6897,0.840091,1.85942,1,3,0,10.9475,0.80727,0.161587
-10.6897,0.197761,1.98263,1,1,0,11.398,0.80727,0.161587
-10.7837,0.955119,0.847273,3,7,0,11.258,0.798338,0.167819
-11.5089,0.813624,1.06535,1,1,0,11.5134,0.751539,0.199014
-11.5089,0.320234,1.09511,1,1,0,13.3835,0.751539,0.199014
-11.1613,0.99553,0.56071,2,3,0,11.6467,0.771235,0.186175
-10.6068,1,0.745775,3,7,0,11.1111,0.865105,0.118861
-10.5111,1,0.996746,2,3,0,10.5897,0.839782,0.138093
-10.6633,0.941317,1.33025,2,3,0,10.7876,0.870578,0.114591
-11.2166,0.809725,1.63314,1,1,0,11.2463,0.898293,0.0923181
-10.6417,0.932373,1.66704,2,3,0,11.0456,0.868648,0.116102
-10.8312,0.8709,2.01812,1,1,0,10.8313,0.794323,0.170591
-10.8312,0.823827,2.24118,1,3,0,10.9148,0.794323,0.170591
-10.8312,0.0300484,2.3306,1,1,0,11.9348,0.794323,0.170591
-10.6968,1,0.809206,1,1,0,10.8123,0.806534,0.162104
-11.0835,0.899779,1.07515,1,1,0,11.0885,0.776154,0.182904
-11.7545,0.752088,1.2429,1,1,0,11.9236,0.739125,0.2069
-11.0848,0.677624,1.17246,1,3,0,13.2414,0.893561,0.0961998
-11.121,0.993077,0.999104,2,7,0,11.1418,0.773751,0.184505
-10.5771,0.984096,1.31074,1,3,0,11.1326,0.861476,0.12167
-10.6621,0.961337,1.6965,1,1,0,10.693,0.870473,0.114673
-10.8806,0.831309,2.12634,1,1,0,10.8861,0.790406,0.173276
-10.8806,0.220041,2.2319,1,3,0,11.8838,0.790406,0.173276
-10.7172,1,1.02431,1,1,0,10.8585,0.804479,0.163545
-10.5326,0.846619,1.35203,2,3,0,11.2277,0.853669,0.127652
-10.5277,1,1.44966,1,1,0,10.5412,0.852412,0.128607
-10.5277,0,20.8542,0,1,1,10.7327,0.852412,0.128607
-10.5277,3.58982e-10,3.52438,1,1,0,13.8905,0.852412,0.128607
-10.6134,0.993746,0.347617,2,7,0,10.8605,0.816196,0.155266
-10.5957,0.989882,0.461846,2,7,0,10.8749,0.86383,0.11985
-10.51,0.995092,0.700248,1,3,0,10.6623,0.841913,0.136507
-10.5833,0.974231,1.17265,2,3,0,10.599,0.820519,0.152169
-10.5109,1,1.93456,1,1,0,10.5219,0.844762,0.134378
-10.5109,4.90689e-07,3.55721,1,1,0,11.4928,0.844762,0.134378
-10.8178,0.989147,0.282484,2,7,0,11.3734,0.881205,0.106181
-10.5327,0.996111,0.51096,2,5,0,10.9756,0.830431,0.144984
-10.51,1,0.952931,1,3,0,10.529,0.84177,0.136614
-10.51,1.69246e-37,1.80366,1,1,0,13.4848,0.84177,0.136614
-10.5377,0.999893,0.148202,4,19,0,10.5387,0.829153,0.145917
-10.7158,0.98397,0.283444,3,11,0,11.5551,0.874696,0.111351
-11.1864,0.97514,0.513801,2,7,0,11.441,0.897263,0.0931653
-10.7654,0.884896,0.901324,2,3,0,11.9522,0.799952,0.1667
-10.5819,1,1.19238,1,1,0,10.7072,0.820738,0.152012
-10.5819,0.457755,2.22871,1,1,0,10.838,0.820738,0.152012
-10.6765,0.933332,0.808654,1,3,0,11.0235,0.871684,0.113723
-10.6129,0.999029,1.23228,2,3,0,10.7268,0.865765,0.118348
-10.6129,0.128173,2.26574,1,1,0,11.4122,0.865765,0.118348
-10.5938,0.961164,0.32114,2,7,0,13.3578,0.818929,0.153311
-10.7481,0.989824,0.529922,2,5,0,10.7865,0.876932,0.109582
-10.6439,1,0.941997,2,3,0,10.7373,0.868855,0.11594
-10.6259,1,1.70748,1,3,0,10.6271,0.81457,0.156424
-10.6259,1.27771e-13,3.06427,1,1,0,11.8205,0.81457,0.156424
-10.6026,0.999536,0.328251,4,15,0,10.6831,0.864629,0.11923
-12.0791,0.814346,0.590806,1,3,0,15.0693,0.723952,0.216331
-12.9036,0.835266,0.63142,1,1,0,13.0149,0.68944,0.236967
-12.2836,1,0.713842,2,3,0,13.0233,0.714937,0.221828
-10.7376,0.932547,1.25984,2,3,0,11.5373,0.802516,0.164915
-10.5989,1,1.83682,1,1,0,10.7593,0.818193,0.153838
-10.5989,0.000214684,3.1873,1,1,0,10.6766,0.818193,0.153838
-10.7409,0.990215,0.387345,1,3,0,10.8249,0.802207,0.165131
-11.2469,0.955424,0.657371,2,5,0,11.2476,0.899298,0.0914892
-11.4479,0.959704,1.01032,1,1,0,11.5747,0.905335,0.0864785
-11.4479,0.284777,1.5595,1,1,0,11.9494,0.905335,0.0864785
-11.452,0.991247,0.422381,2,3,0,11.8704,0.905448,0.0863842
-11.0856,1,0.706465,1,1,0,11.4143,0.89359,0.0961758
-10.811,1,1.19864,2,3,0,11.0715,0.880818,0.10649
-10.811,0.127928,2.01761,1,1,0,12.2882,0.880818,0.10649
-10.6457,0.995229,0.383349,3,15,0,11.1006,0.812143,0.158148
-10.6328,1,0.638041,1,1,0,10.6567,0.813706,0.157039
-10.6315,1,1.06652,1,1,0,10.6793,0.813867,0.156924
-10.6542,0.992429,1.76962,1,3,0,10.6546,0.869785,0.115212
-10.5108,1,2.86225,1,1,0,10.536,0.844543,0.134542
-10.5214,0.932721,4.68298,1,1,0,10.5883,0.850469,0.13008
-10.5214,0,6.48014,0,1,1,10.5988,0.850469,0.13008
-10.5129,1,0.97617,2,3,0,10.5192,0.838136,0.139314
-10.5565,0.967335,1.59252,1,1,0,10.5574,0.858392,0.124043
-11.9515,0.173807,2.39101,1,1,0,12.7834,0.917208,0.0764613
-11.0331,0.989193,0.56375,2,3,0,12.3787,0.891508,0.0978735
-11.132,0.737466,0.891428,2,3,0,14.0274,0.895331,0.0947518
-12.209,0.914808,0.786049,2,7,0,12.3222,0.718181,0.219858
-10.7207,1,1.04043,2,3,0,11.581,0.804137,0.163784
-10.6175,1,1.66463,1,1,0,10.6353,0.866259,0.117965
-10.6117,1,2.6477,1,1,0,10.8144,0.865636,0.118449
-10.6117,0,4.18728,0,1,1,10.7086,0.865636,0.118449
-10.5699,1,0.710638,2,3,0,10.6064,0.860466,0.122448
-10.51,0.996119,1.1264,2,3,0,10.5634,0.84251,0.136061
-10.7102,0.840481,1.76048,1,1,0,10.7402,0.87429,0.111672
-10.9882,0.69166,1.94729,1,1,0,11.0832,0.782541,0.178617
-10.7629,1,1.5565,1,3,0,10.8412,0.877901,0.108813
-10.7629,5.6055e-08,2.42935,1,1,0,10.849,0.877901,0.108813
-10.9372,0.994251,0.439453,2,3,0,10.9512,0.88733,0.101261
-10.826,0.891789,0.678841,1,3,0,12.7783,0.794749,0.170297
-10.716,1,0.839234,1,1,0,10.8275,0.804598,0.163461
-10.716,0.0697264,1.30113,1,1,0,12.0744,0.804598,0.163461
-10.777,0.997207,0.28382,3,9,0,10.9785,0.878788,0.108108
-10.5189,0.996169,0.437883,2,5,0,10.9853,0.834984,0.141643
-10.5219,0.999855,0.670949,2,3,0,10.5223,0.833805,0.14251
-10.5664,0.872395,1.0312,2,3,0,10.9928,0.823306,0.150161
-11.2065,0.69842,1.21355,1,1,0,11.2568,0.768488,0.18799
-11.8509,0.895407,0.998295,2,3,0,12.1063,0.734491,0.209804
-10.5102,0.668533,1.22922,2,3,0,12.305,0.843597,0.13525
-11.5974,0.765002,0.953447,1,3,0,11.6803,0.746953,0.201945
-11.5974,0.599899,0.900658,1,1,0,12.5956,0.746953,0.201945
-11.1321,1,0.611108,1,1,0,11.5265,0.773057,0.184966
-10.5135,0.919857,0.925482,2,3,0,11.6321,0.846902,0.132771
-10.5231,0.997757,1.19029,2,3,0,10.5242,0.851044,0.129645
-10.5231,0.00175506,1.78145,1,1,0,11.2171,0.851044,0.129645
-10.5567,0.999271,0.373835,2,7,0,10.5588,0.858431,0.124013
-10.5468,1,0.562038,1,1,0,10.5565,0.856686,0.12535
-10.5846,0.992542,0.842891,1,1,0,10.5857,0.862461,0.120909
-10.5846,0.764911,1.24115,1,1,0,11.0266,0.862461,0.120909
-10.6032,0.928981,1.17302,2,3,0,10.8351,0.817575,0.154281
-10.8435,0.81308,1.52064,1,1,0,10.9872,0.793326,0.171276
-10.8435,0.0177043,1.57521,1,1,0,12.2007,0.793326,0.171276
-10.7116,1,0.35823,2,3,0,10.8465,0.805037,0.163154
-10.5955,0.920077,0.532259,2,5,0,11.9377,0.863808,0.119867
-10.5105,0.996411,0.677592,1,3,0,10.6511,0.844169,0.134821
-11.8832,0.703413,0.993615,1,3,0,11.9376,0.732962,0.210757
-11.161,1,0.838925,2,7,0,11.8083,0.896373,0.0938964
-10.5163,0.928184,1.2331,2,3,0,11.4717,0.83616,0.140775
-10.9932,0.718223,1.58096,1,1,0,11.0008,0.889833,0.0992342
-10.9932,0.0772452,1.37195,1,1,0,12.3634,0.889833,0.0992342
-11.3496,0.986136,0.366268,1,3,0,11.5543,0.902507,0.0888321
-11.2236,1,0.523177,3,7,0,11.3508,0.89853,0.0921227
-10.5328,0.948005,0.764161,1,3,0,11.9067,0.830424,0.14499
-10.632,0.966008,1.01226,1,1,0,10.6334,0.813796,0.156975
-10.8434,0.859239,1.38212,1,1,0,10.961,0.793331,0.171272
-10.8434,0.451612,1.5526,1,3,0,11.1558,0.793331,0.171272
-11.0133,0.764799,0.837847,1,3,0,12.2309,0.890687,0.0985411
-10.7516,1,0.795665,1,1,0,10.9741,0.877163,0.109399
-10.5472,0.809388,1.14944,2,3,0,11.5969,0.826992,0.147491
-10.5652,0.991551,1.1804,1,1,0,10.5817,0.823509,0.150015
-10.5652,0.125235,1.67246,1,1,0,11.5444,0.823509,0.150015
-10.5833,0.998367,0.513799,1,1,0,10.5837,0.82052,0.152169
-10.5405,0.981357,0.737061,1,3,0,10.7625,0.855449,0.126295
-10.5796,0.995771,1.02351,2,3,0,10.5808,0.821094,0.151756
-10.5796,0.29708,1.45374,1,3,0,11.608,0.821094,0.151756
-10.7632,0.902133,0.612758,1,3,0,11.7428,0.877915,0.108802
-10.5533,0.96787,0.739702,2,3,0,11.1519,0.85786,0.124451
-10.8233,0.957058,0.998548,2,3,0,10.9329,0.794973,0.170143
-10.5492,1,1.32024,2,3,0,10.6958,0.82658,0.14779
-10.8103,0.769858,1.87467,1,1,0,10.8351,0.88078,0.10652
-10.5182,1,1.79404,1,1,0,10.6271,0.849255,0.130998
-10.5182,1.17111e-17,2.5381,1,1,0,11.1023,0.849255,0.130998
-10.5182,0.790374,0.660071,1,3,0,12.8834,0.849255,0.130998
-10.5198,0.999933,0.656574,2,3,0,10.5204,0.849876,0.130528
-10.8076,0.939441,0.928577,1,3,0,10.8457,0.880621,0.106648
-10.6728,1,1.18392,1,1,0,10.8065,0.871375,0.113966
-11.3886,0.635469,1.66704,1,1,0,11.5761,0.903653,0.0878802
-10.8511,1,1.27765,1,1,0,11.2852,0.883042,0.104711
-10.8511,0.33607,1.79424,1,1,0,10.9389,0.883042,0.104711
-11.317,0.961738,0.840166,2,7,0,11.3559,0.762028,0.192227
-10.9899,1,1.10685,1,1,0,11.374,0.782424,0.178696
-11.2847,0.677434,1.5497,1,3,0,11.3562,0.900511,0.0904862
-10.609,1,1.27787,1,1,0,11.0305,0.865343,0.118677
-10.9983,0.738011,1.78421,1,1,0,11.1695,0.890053,0.0990557
-11.3528,0.773213,1.62452,1,1,0,11.3565,0.760006,0.193545
-11.3528,0.190573,1.56675,1,1,0,12.7453,0.760006,0.193545
-11.6596,0.951308,0.590513,1,1,0,11.7023,0.743808,0.203943
-11.0884,1,0.760943,1,1,0,11.5534,0.775837,0.183115
-10.5286,1,1.05839,1,3,0,10.9529,0.852639,0.128434
-10.5286,0.0383547,1.46898,1,1,0,11.4746,0.852639,0.128434
-11.2076,0.981413,0.439947,3,7,0,11.3465,0.76842,0.188035
-11.3717,0.946767,0.593247,2,3,0,11.9921,0.758951,0.19423
-10.8186,1,0.755849,1,1,0,11.2433,0.79536,0.169876
-11.1421,0.865137,1.04579,1,1,0,11.2515,0.772429,0.185383
-10.9903,0.972331,1.16802,2,3,0,11.4692,0.889707,0.0993365
-10.8214,0.883558,1.54223,1,3,0,10.8704,0.79513,0.170035
-10.5719,1,1.76945,1,1,0,10.5996,0.860752,0.122228
-10.5719,0.0532502,2.43201,1,1,0,11.3908,0.860752,0.122228
-10.5234,0.989695,0.766304,1,3,0,10.6701,0.833245,0.142922
-10.5234,0.894102,1.03715,1,3,0,10.8764,0.833245,0.142922
-11.1257,0.726646,1.20883,1,1,0,11.1409,0.773456,0.184701
-11.1257,0.642545,1.08767,1,1,0,11.8029,0.773456,0.184701
-10.71,1,0.860608,1,1,0,11.0137,0.805191,0.163046
-10.71,0.495201,1.17859,1,1,0,11.3623,0.805191,0.163046
-10.9403,0.934392,0.745526,2,3,0,11.3663,0.785946,0.176314
-10.5199,0.835654,0.922616,2,3,0,11.7414,0.834563,0.141953
-11.1767,0.843748,0.981649,1,3,0,11.1899,0.770292,0.186799
-10.6852,1,1.05693,1,1,0,11.0114,0.807736,0.16126
-11.3436,0.630151,1.43997,1,3,0,11.3968,0.902325,0.0889835
-15.4531,0.558626,1.12249,2,3,0,17.2808,0.956988,0.0412381
-16.4165,0.948596,0.787042,1,1,0,16.5572,0.962864,0.0358061
-13.5468,1,0.99106,1,1,0,16.1085,0.940667,0.0560096
-10.9002,1,1.34571,1,1,0,12.6527,0.885562,0.102687
-10.9002,0.186747,1.82414,1,1,0,11.0129,0.885562,0.102687
-11.5177,0.945114,0.738381,2,3,0,11.7368,0.907219,0.0849035
-10.9577,1,0.92275,1,1,0,11.4212,0.88827,0.100501
-10.6106,0.966816,1.24892,2,3,0,11.0522,0.816569,0.155
-11.4844,0.511554,1.60714,2,3,0,11.4846,0.906332,0.0856458
-11.0937,1,1.05857,1,1,0,11.4742,0.8939,0.0959225
-12.9702,0.498528,1.42866,1,1,0,13.1053,0.933749,0.0621344
-13.3648,0.985044,0.925599,2,3,0,13.6298,0.93862,0.0578303
-12.5063,1,1.22073,1,1,0,13.566,0.927081,0.0679636
-13.3407,0.613796,1.6429,1,1,0,13.4136,0.6727,0.246591
-10.6445,1,1.26164,1,1,0,11.8164,0.812292,0.158042
-10.6445,0.00264626,1.69512,1,1,0,11.8644,0.812292,0.158042
-10.6085,1,0.540194,1,1,0,10.6418,0.816849,0.1548
-10.6884,0.984964,0.726257,1,1,0,10.6913,0.807404,0.161493
-11.08,0.701566,0.954113,2,3,0,12.2032,0.893375,0.0963518
-10.7565,1,0.834598,1,1,0,11.027,0.877488,0.109141
-10.5714,0.932838,1.11823,2,3,0,11.1517,0.860678,0.122285
-10.9112,0.909302,1.35965,1,3,0,10.9131,0.788087,0.174858
-10.6374,1,1.5973,1,1,0,10.6988,0.868238,0.116422
-10.6374,0.278157,2.13184,1,1,0,10.6526,0.868238,0.116422
-10.6279,1,1.02509,1,1,0,10.6672,0.867319,0.117139
-10.6287,0.997359,1.36765,2,3,0,10.6362,0.814211,0.15668
-10.6287,0.242531,1.81531,1,1,0,10.9167,0.814211,0.15668
-10.9986,0.90751,0.835158,1,1,0,10.9986,0.781823,0.179101
-10.5607,0.990828,0.977433,2,3,0,11.1162,0.859079,0.123515
-10.5518,0.991746,1.28394,2,3,0,10.5906,0.826038,0.148184
-10.8751,0.765763,1.68646,1,1,0,10.8802,0.884302,0.1037
-10.9064,0.912096,1.61652,1,3,0,10.9111,0.788442,0.174617
-10.9064,0.415621,1.89796,1,1,0,10.9271,0.788442,0.174617
-10.9064,0.176962,1.12135,1,1,0,12.3591,0.788442,0.174617
-10.6191,1,0.477975,2,3,0,10.8898,0.815435,0.155809
-10.5945,1,0.634376,1,1,0,10.6203,0.818824,0.153386
-10.5573,1,0.840819,1,1,0,10.5898,0.82497,0.148958
-10.5163,1,1.11296,1,1,0,10.5416,0.836126,0.1408
-10.589,0.971901,1.47123,1,3,0,10.589,0.863015,0.120481
-10.5223,1,1.86935,1,1,0,10.5278,0.833642,0.14263
-10.5646,0.918066,2.46492,1,1,0,10.6471,0.823625,0.149931
-10.5646,0.151296,2.90472,1,3,1,10.5722,0.823625,0.149931
-10.8264,0.84546,1.21205,2,3,0,11.0151,0.794715,0.170321
-11.5251,0.604695,1.29605,1,1,0,11.8411,0.750692,0.199557
-10.8353,1,1.00174,2,3,0,11.4234,0.882188,0.105395
-11.8861,0.681404,1.31855,1,1,0,11.9472,0.915858,0.0776117
-10.5418,0.916401,1.13077,1,3,0,11.5169,0.855714,0.126093
-13.1021,0.378986,1.32886,1,3,0,13.1384,0.935448,0.0606375
-13.5026,0.969634,0.761585,1,1,0,13.6423,0.94018,0.0564436
-10.7339,1,0.960891,2,3,0,12.7247,0.802863,0.164674
-10.511,1,1.26097,2,3,0,10.6175,0.839826,0.138061
-10.511,0.377256,1.65276,1,1,0,11.0075,0.839826,0.138061
-10.8154,0.926776,0.949182,1,3,0,10.8401,0.79563,0.169691
-11.2828,0.904509,1.1288,2,3,0,11.344,0.90045,0.0905368
-11.7301,0.863792,1.30261,1,1,0,11.9734,0.912435,0.0805148
-13.4693,0.464762,1.42393,1,1,0,13.4696,0.667924,0.249292
-10.5662,1,0.921886,1,3,0,13.1489,0.859915,0.122873
-10.6224,0.978111,1.20484,1,1,0,10.6411,0.866759,0.117575
-10.6224,0.564321,1.52849,1,1,0,10.8149,0.866759,0.117575
-11.2678,0.848539,1.12961,2,3,0,11.4477,0.764857,0.190377
-11.2466,1,1.20973,1,1,0,11.683,0.766099,0.189562
-12.3197,0.570684,1.57648,2,3,0,12.3494,0.924033,0.0706034
-10.6878,0.919156,1.17685,1,3,0,11.8282,0.872587,0.113014
-11.9723,0.585271,1.38,1,1,0,12.0074,0.917628,0.0761031
-11.8171,1,1.05129,1,1,0,12.2112,0.914383,0.078865
-11.9593,1,1.36734,2,3,0,12.0544,0.729417,0.21296
-11.9593,0.000114251,1.77646,2,3,0,15.3792,0.729417,0.21296
-11.5965,0.987992,0.639943,3,7,0,12.4744,0.90924,0.0832082
-11.6729,0.990684,0.819123,2,7,0,11.6919,0.743145,0.204363
-11.6729,0.374079,1.05101,2,3,0,13.1806,0.743145,0.204363
-11.4162,1,0.614126,1,1,0,11.6998,0.756504,0.195815
-13.7637,0.778315,0.797013,2,3,0,13.823,0.657216,0.255278
-11.2614,1,0.779917,1,1,0,13.0016,0.765235,0.190129
-10.5676,1,1.01061,1,1,0,10.9968,0.823093,0.150315
-10.5681,1,1.30817,2,3,0,10.5702,0.860193,0.122658
-10.6472,0.941015,1.69159,1,1,0,10.7132,0.869151,0.115709
-10.5106,1,2.02877,1,1,0,10.5336,0.840381,0.137647
-10.5106,0.00410965,2.61842,1,1,0,11.1933,0.840381,0.137647
-10.5757,0.983681,0.968505,1,3,0,10.5802,0.821724,0.151303
-10.6795,0.926027,1.22526,2,3,0,10.7831,0.808348,0.160829
-10.6795,3.28818e-10,1.44104,1,1,0,14.2077,0.808348,0.160829
-10.8571,0.828175,0.533985,1,3,0,13.2683,0.883361,0.104456
-10.8805,0.998168,0.556576,3,7,0,11.0039,0.884576,0.10348
-10.6217,0.962613,0.716339,3,7,0,11.4031,0.86669,0.117629
-10.7238,0.979687,0.881353,1,1,0,10.729,0.87527,0.110898
-10.9845,0.844822,1.10664,2,3,0,11.8257,0.889458,0.0995391
-11.167,0.961363,1.17535,2,3,0,11.1859,0.770887,0.186405
-11.167,3.90272e-05,1.44076,1,1,0,14.0437,0.770887,0.186405
-11.6204,0.942076,0.540974,1,1,0,11.6206,0.745783,0.20269
-11.0077,1,0.648058,1,1,0,11.5082,0.781199,0.179521
-10.5751,0.93784,0.83287,2,3,0,11.4465,0.821828,0.151227
-12.2232,0.524851,0.991086,1,1,0,12.2233,0.717563,0.220234
-11.0305,0.895711,0.711873,3,7,0,13.2168,0.891401,0.0979608
-11.8873,0.912154,0.804414,2,3,0,12.2762,0.915885,0.077589
-10.7152,1,0.926919,2,3,0,11.5673,0.804681,0.163403
-10.749,0.982136,1.18765,1,1,0,10.8519,0.801449,0.165659
-10.5906,0.989563,1.48777,2,3,0,10.6561,0.863211,0.12033
-10.5906,4.86966e-09,1.87898,1,1,0,11.5991,0.863211,0.12033
-11.6487,0.857488,0.717882,1,3,0,12.178,0.910521,0.0821304
-10.5738,0.958335,0.773591,1,3,0,11.9027,0.861022,0.12202
-12.0359,0.710721,0.940883,1,3,0,12.3481,0.725903,0.21513
-11.6968,1,0.849404,1,1,0,12.2324,0.741959,0.205113
-11.2519,0.709468,1.08503,2,3,0,12.9532,0.89946,0.091355
-11.0114,1,0.978163,1,1,0,11.2659,0.890609,0.0986049
-10.9143,1,1.24808,1,1,0,11.1241,0.886246,0.102136
-10.7355,0.954124,1.59109,1,3,0,10.7707,0.80272,0.164774
-10.7355,0.260891,1.91892,1,1,0,10.8461,0.80272,0.164774
-12.8628,0.373366,1.01494,1,1,0,12.932,0.69105,0.236029
-10.5362,1,0.614784,2,3,0,12.589,0.829527,0.145644
-10.5203,0.993547,0.783356,1,3,0,10.5871,0.850083,0.130372
-10.8881,0.92137,0.989721,1,3,0,10.9222,0.884957,0.103174
-12.1257,0.851255,1.14743,2,3,0,12.1308,0.920588,0.0735696
-14.0476,0.660139,1.2242,1,1,0,14.1898,0.945764,0.0514454
-10.5155,0.713352,1.04302,2,3,0,13.982,0.848031,0.131921
-10.7244,0.945805,0.946438,1,3,0,10.7806,0.803779,0.164034
-10.6415,0.821701,1.12802,2,3,0,11.231,0.868627,0.116119
-10.6415,0.0917712,1.16209,1,1,0,12.9656,0.868627,0.116119
-11.1743,0.979603,0.510446,2,7,0,11.2034,0.770439,0.186702
-10.687,1,0.63291,3,7,0,11.1285,0.872528,0.11306
-10.5164,0.995661,0.803014,1,3,0,10.7028,0.848486,0.131578
-10.5186,0.999786,1.01289,2,3,0,10.5202,0.849399,0.130889
-10.5186,0.414238,1.28273,1,1,0,11.1273,0.849399,0.130889
-10.5137,0.998442,0.823982,1,3,0,10.5334,0.837601,0.139711
-10.9314,0.89031,1.0414,1,3,0,10.9364,0.786591,0.175876
-10.5547,1,1.16087,2,3,0,10.7659,0.825473,0.148593
-10.5547,0.244761,1.46782,1,1,0,11.1311,0.825473,0.148593
-10.6016,0.963594,0.777966,1,3,0,10.8266,0.864512,0.119321
-10.5284,0.979794,0.943275,2,3,0,10.7391,0.831652,0.144091
-10.635,0.616011,1.1644,2,3,0,11.5613,0.868015,0.116596
-10.51,1,0.947198,2,3,0,10.6316,0.841754,0.136625
-10.51,0.967211,1.19571,1,3,0,10.5688,0.841754,0.136625
-10.51,0.09677,1.45289,1,1,0,11.3,0.841754,0.136625
-10.6912,0.959986,0.654638,1,3,0,10.9124,0.872851,0.112806
-10.5673,0.9639,0.789193,2,7,0,11.0046,0.823152,0.150273
-10.5259,1,0.955058,1,1,0,10.5555,0.832433,0.143518
-11.6161,0.548218,1.20331,1,1,0,11.6488,0.746002,0.20255
-10.8344,1,0.908582,2,3,0,11.4057,0.882136,0.105437
-10.5396,1,1.14399,1,1,0,10.7308,0.855249,0.126448
-11.1823,0.635528,1.43931,1,1,0,11.2033,0.769948,0.187026
