# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1608633694
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./vaccine_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,VE,theta
-10.7477,0.995278,1.17944,1,1,0,10.818,0.801569,0.165576
-10.7477,0.00344501,1.48679,1,1,0,13.4287,0.801569,0.165576
-10.5103,0.96712,0.595073,1,3,0,11.3322,0.843673,0.135192
-10.7686,0.948485,0.726418,1,3,0,11.1638,0.87826,0.108528
-13.1952,0.806974,0.867334,2,3,0,13.2008,0.936604,0.0596163
-14.0554,0.981947,0.879506,2,3,0,14.0769,0.945838,0.0513791
-15.4144,0.892653,1.09025,1,1,0,15.5014,0.956726,0.0414794
-10.5849,1,1.21912,2,3,0,14.6649,0.862501,0.120879
-10.5604,0.998895,1.54085,2,3,0,10.6048,0.824379,0.149386
-10.5604,0.944166,1.94354,1,3,0,10.5985,0.824379,0.149386
-10.9535,0.68184,2.30132,1,1,0,10.9853,0.888079,0.100655
-11.7588,0.644468,2.02005,1,1,0,12.0849,0.91309,0.079961
-10.6317,0.744167,1.70009,2,3,0,11.1762,0.813841,0.156942
-10.5943,0.987061,1.60315,2,3,0,10.6604,0.81886,0.15336
-10.5943,0.219776,1.99124,1,1,0,11.1271,0.81886,0.15336
-10.5129,0.999487,1.03722,1,3,0,10.5871,0.838174,0.139286
-10.5566,0.899689,1.3065,2,3,0,10.8605,0.825106,0.148859
-10.618,0.970328,1.46939,1,1,0,10.6392,0.815589,0.155699
-11.9581,0.444649,1.78875,1,3,0,12.0044,0.917342,0.0763471
-11.6891,1,1.20496,1,1,0,12.083,0.911482,0.0813198
-10.7457,0.810235,1.51604,2,3,0,11.4747,0.801753,0.165447
-11.3508,0.677325,1.54083,1,1,0,11.548,0.760122,0.193469
-10.5101,1,1.34948,1,3,0,11.0141,0.843284,0.135484
-10.5101,0.360502,1.69572,1,1,0,11.0188,0.843284,0.135484
-10.5101,0.999959,1.04318,1,3,0,10.5105,0.841509,0.136808
-10.5798,0.981017,1.31034,1,3,0,10.5876,0.861834,0.121393
-10.5798,0.704683,1.61046,1,1,0,11.0827,0.861834,0.121393
-10.5238,0.992947,1.45533,2,3,0,10.6082,0.833131,0.143005
-10.8042,0.884461,1.811,1,3,0,10.8044,0.880426,0.106803
-11.1787,0.744885,1.9972,1,1,0,11.1856,0.770172,0.186878
-12.6005,0.0863,1.88704,2,3,0,14.0297,0.701606,0.229818
-12.3275,1,0.862011,1,1,0,12.8713,0.713046,0.222971
-11.2396,1,1.08044,2,3,0,12.0558,0.766513,0.18929
-10.7104,0.837732,1.35329,2,3,0,11.8135,0.874306,0.111659
-11.4836,0.792105,1.41726,1,1,0,11.4885,0.906309,0.0856645
-10.944,1,1.41158,2,3,0,11.2946,0.785678,0.176495
-12.1433,0.203863,1.76551,2,3,0,12.9179,0.721084,0.218088
-11.2222,1,0.923722,2,3,0,11.9354,0.767547,0.18861
-10.5792,1,1.15527,2,3,0,11.2593,0.86176,0.121451
-11.7318,0.746561,1.44389,1,3,0,11.7447,0.912474,0.0804816
-10.6261,0.993288,1.36848,1,3,0,11.423,0.867134,0.117283
-12.2626,0.503382,1.69636,1,1,0,12.271,0.923051,0.0714506
-10.5596,0.957896,1.23456,1,3,0,12.0879,0.858893,0.123658
-10.5615,0.932157,1.47202,2,3,0,10.7496,0.824187,0.149525
-10.9877,0.738072,1.70604,1,1,0,11.0796,0.782578,0.178592
-10.5177,1,1.60235,1,1,0,10.7248,0.849031,0.131167
-11.1917,0.529845,1.99704,1,1,0,11.3165,0.769379,0.187402
-10.5138,1,1.49851,1,1,0,10.8429,0.837564,0.139738
-10.5138,0.0833232,1.86659,2,3,0,11.6452,0.837564,0.139738
-10.5595,0.985563,0.867568,1,3,0,10.6405,0.85888,0.123668
-11.0245,0.957931,1.06421,2,3,0,11.0478,0.780057,0.180289
-10.9919,1,1.26658,1,1,0,11.1995,0.782286,0.178789
-10.5297,1,1.57605,2,3,0,10.7724,0.831271,0.144369
-10.5297,4.19512e-05,1.9599,1,1,0,12.1841,0.831271,0.144369
-10.5474,0.997307,0.837964,1,1,0,10.5475,0.826948,0.147523
-10.5474,0.891445,1.03934,1,3,0,11.1537,0.826948,0.147523
-10.6055,0.982873,1.15107,1,1,0,10.6091,0.817264,0.154503
-11.9545,0.654474,1.40446,2,3,0,12.0265,0.729636,0.212824
-11.1103,1,1.20877,2,3,0,11.6687,0.894527,0.0954096
-10.6612,1,1.50091,1,1,0,10.9745,0.870398,0.114733
-13.0217,0.330946,1.86251,1,1,0,13.064,0.934422,0.0615422
-12.6676,1,1.13911,1,1,0,13.2192,0.929533,0.0658279
-10.9672,1,1.41323,1,1,0,12.2294,0.888695,0.100157
-10.6947,1,1.75224,1,1,0,10.9324,0.873129,0.112587
-10.5332,1,2.17127,1,1,0,10.5564,0.830298,0.145082
-10.5332,3.20187e-05,2.68891,1,1,0,14.7535,0.830298,0.145082
-12.7063,0.668402,1.16543,2,3,0,12.7794,0.930099,0.0653337
-10.775,0.927005,1.0199,1,3,0,12.8714,0.878665,0.108206
-10.8123,0.997318,1.17032,2,3,0,10.8654,0.880891,0.106432
-10.7641,1,1.44477,1,1,0,10.8809,0.877972,0.108757
-10.8488,0.958215,1.78755,1,1,0,10.9902,0.882919,0.10481
-10.8488,0.257945,2.11617,1,1,0,12.2809,0.882919,0.10481
-11.2925,0.882403,1.20816,1,3,0,11.8968,0.763431,0.191311
-10.6913,1,1.32198,1,1,0,11.0761,0.807102,0.161705
-10.9119,0.691725,1.6339,2,3,0,11.3339,0.886129,0.10223
-11.7675,0.777283,1.46622,1,1,0,11.8076,0.913284,0.0797962
-14.4752,0.572596,1.43802,1,1,0,14.482,0.949598,0.0479839
-13.138,1,1.14143,1,1,0,14.404,0.935898,0.0602405
-11.0887,1,1.4094,1,3,0,12.6401,0.893707,0.09608
-11.7792,0.916165,1.7393,1,3,0,11.7997,0.737927,0.207653
-10.6307,1,1.96779,1,1,0,11.1481,0.813967,0.156853
-10.6307,0.310582,2.42595,1,1,0,10.7366,0.813967,0.156853
-10.5102,1,1.47252,1,3,0,10.5749,0.841304,0.136961
-10.6717,0.889854,1.81503,1,1,0,10.6855,0.80919,0.160235
-11.5238,0.236248,1.99743,2,3,0,12.0739,0.750761,0.199513
-10.5155,1,1.12612,1,3,0,11.4402,0.848044,0.131911
-10.5319,0.826485,1.38739,2,3,0,11.0278,0.830668,0.144811
-10.5157,0.929021,1.43116,2,3,0,10.6927,0.848152,0.13183
-10.5438,0.990421,1.63877,2,3,0,10.544,0.856103,0.125795
-11.8911,0.439526,1.99677,1,1,0,11.9634,0.915963,0.0775222
-11.0429,1,1.38919,1,1,0,11.7161,0.891909,0.0975473
-10.5777,1,1.70868,2,3,0,10.812,0.821401,0.151535
-10.5777,0.214124,2.10052,1,1,0,11.145,0.821401,0.151535
-10.9043,0.899391,1.16474,1,1,0,10.9052,0.788605,0.174505
-10.8939,1,1.29329,1,1,0,11.0545,0.78939,0.17397
-10.8939,0.017894,1.58916,2,3,0,14.4157,0.78939,0.17397
-10.5255,0.938314,0.724852,1,3,0,11.653,0.851777,0.129089
-11.1422,0.901495,0.837189,1,3,0,11.6168,0.895701,0.0944484
-11.0916,0.982163,0.93143,2,3,0,11.5567,0.893819,0.0959889
-11.1871,0.994434,1.12346,2,3,0,11.277,0.897289,0.0931443
-11.6559,0.891719,1.37121,1,1,0,11.7639,0.910693,0.0819852
-10.733,1,1.50912,1,1,0,11.3636,0.87591,0.110392
-11.4476,0.605675,1.85058,1,1,0,11.4557,0.754805,0.196913
-11.4476,0.320897,1.52923,1,1,0,12.6827,0.754805,0.196913
-10.8816,1,0.951387,1,1,0,11.3158,0.790333,0.173326
-11.328,0.845103,1.16642,1,1,0,11.4114,0.761402,0.192635
-10.7379,1,1.22498,2,3,0,11.2597,0.876246,0.110125
-10.7379,0.647609,1.5006,1,1,0,11.6607,0.876246,0.110125
-10.8631,0.989086,1.29461,2,3,0,10.9063,0.88368,0.104199
-10.6006,1,1.56791,1,1,0,10.7815,0.864403,0.119406
-10.6006,0.146881,1.91864,1,1,0,11.0771,0.864403,0.119406
-10.5174,0.991889,1.00858,1,3,0,10.6728,0.835629,0.141168
-11.8576,0.705453,1.22439,1,3,0,11.8764,0.734175,0.210001
-10.553,1,1.11966,1,3,0,11.4858,0.825806,0.148352
-13.7012,0.18373,1.36931,1,1,0,13.7962,0.659467,0.254028
-12.9073,1,0.749053,1,1,0,13.7714,0.689295,0.237052
-10.7531,1,0.916061,2,3,0,12.4961,0.877262,0.10932
-10.6263,0.971226,1.11975,1,3,0,11.059,0.814513,0.156465
-12.9883,0.300878,1.32998,1,1,0,13.0673,0.686128,0.238891
-12.6713,1,0.818458,1,1,0,13.2828,0.698715,0.231529
-12.8496,0.934966,0.999846,1,1,0,13.4949,0.691572,0.235724
-11.0059,1,1.14562,1,1,0,12.1814,0.781323,0.179438
-11.1997,0.899307,1.39827,1,1,0,11.4487,0.768895,0.187721
-10.7184,0.698846,1.54621,2,3,0,11.683,0.804367,0.163623
-10.5152,1,1.40607,2,3,0,10.6298,0.836742,0.140345
-10.8345,0.806283,1.7145,1,1,0,10.8631,0.794057,0.170774
-10.8345,0.0454916,1.73092,2,3,0,12.5041,0.794057,0.170774
-10.5895,0.926695,0.834792,1,3,0,11.6096,0.863073,0.120436
-10.543,0.981195,0.94796,2,7,0,10.7624,0.827926,0.146812
-10.6904,0.95788,1.13448,1,1,0,10.6904,0.807192,0.161642
-10.6904,0.12217,1.32686,1,1,0,12.5702,0.807192,0.161642
-10.8454,0.988684,0.691703,2,5,0,10.9114,0.882736,0.104956
-10.693,0.917246,0.833581,1,3,0,12.1074,0.806921,0.161832
-11.463,0.65923,0.937284,1,3,0,13.3807,0.905751,0.086131
-10.7071,1,0.821778,2,3,0,11.4235,0.874066,0.111849
-10.5378,0.999504,1.00031,2,7,0,10.676,0.829133,0.145932
-10.5901,0.994797,1.2165,2,3,0,10.5904,0.863147,0.120378
-10.5138,0.996304,1.47206,2,3,0,10.5716,0.847106,0.132618
-12.057,0.45071,1.78311,1,1,0,12.057,0.919289,0.0746832
-10.7924,1,1.28039,1,3,0,11.7742,0.879724,0.107363
-11.3262,0.827284,1.55598,1,1,0,11.3911,0.901798,0.0894203
-10.7719,1,1.60254,1,1,0,11.1866,0.878469,0.108362
-10.6576,1,1.94609,1,1,0,10.814,0.870088,0.114976
-10.591,1,2.36224,1,1,0,10.706,0.863261,0.12029
-10.591,0.00887253,2.86611,1,1,0,10.6621,0.863261,0.12029
-10.7123,0.962389,1.35425,1,1,0,10.7251,0.874448,0.111547
-10.9397,0.913859,1.58574,1,1,0,11.0109,0.887447,0.101166
-10.9397,0.378951,1.77258,1,1,0,12.5856,0.887447,0.101166
-10.801,1,1.19311,1,1,0,10.9495,0.880238,0.106953
-10.811,0.962436,1.44712,2,3,0,11.1777,0.795995,0.169438
-10.94,0.907807,1.6932,1,1,0,11.1749,0.785969,0.176297
-10.94,0.00724139,1.88083,1,1,0,12.6221,0.785969,0.176297
-10.8098,1,0.892949,1,1,0,10.9405,0.796095,0.16937
-10.7458,0.884924,1.08245,1,3,0,11.4481,0.876781,0.109702
-10.5691,0.888755,1.17693,2,3,0,11.5594,0.822832,0.150504
-11.1437,0.792816,1.28402,1,1,0,11.1488,0.772331,0.185448
-11.0005,1,1.27988,1,1,0,11.2717,0.781694,0.179188
-10.5147,1,1.54954,2,3,0,10.745,0.847618,0.132232
-10.5799,0.953405,1.87522,1,1,0,10.5813,0.821042,0.151794
-10.6562,0.930256,2.17155,1,1,0,10.6566,0.869964,0.115073
-10.6562,5.48292e-08,2.46006,1,1,0,11.2748,0.869964,0.115073
-10.6241,0.978446,1.16825,2,3,0,10.8834,0.866941,0.117434
-10.594,1,1.38489,1,1,0,10.6395,0.863629,0.120006
-10.5136,1,1.6744,1,1,0,10.5542,0.846943,0.13274
-10.5136,0.00215818,2.02359,1,1,0,11.493,0.846943,0.13274
-11.323,0.922107,0.966216,2,3,0,11.4047,0.761686,0.19245
-10.5103,1,1.08637,1,3,0,11.2429,0.841066,0.137138
-10.5103,0.000482173,1.31273,1,1,0,15.7363,0.841066,0.137138
-10.6676,0.991745,0.627604,3,7,0,10.7275,0.870945,0.114303
-10.5209,0.978408,0.752725,1,3,0,11.0411,0.834175,0.142238
-10.5134,0.993781,0.891367,2,3,0,10.5778,0.837833,0.139539
-11.4511,0.790379,1.07026,1,3,0,12.0024,0.905422,0.0864057
-11.3225,1,1.06461,1,1,0,11.5332,0.901685,0.089514
-10.7398,0.945317,1.28487,2,3,0,11.9008,0.876378,0.110021
-10.7375,1,1.47392,2,3,0,10.953,0.876222,0.110144
-10.7141,0.995039,1.77753,2,3,0,10.755,0.874573,0.111448
-10.5479,1,2.13307,1,1,0,10.5708,0.826855,0.14759
-10.5479,0.114278,2.57042,1,1,0,10.8794,0.826855,0.14759
-10.5877,0.9833,1.3738,1,1,0,10.6006,0.819832,0.152663
-10.81,0.803925,1.63043,2,3,0,11.0068,0.88076,0.106537
-11.4526,0.779556,1.64136,1,1,0,11.5406,0.905465,0.08637
-14.8164,0.405073,1.61592,1,1,0,14.831,0.952372,0.0454627
-12.1269,0.773593,1.12995,1,3,0,14.5584,0.92061,0.0735505
-11.0173,0.943203,1.10686,1,3,0,11.9625,0.890857,0.0984027
-10.9384,1,1.26561,1,1,0,11.0935,0.887387,0.101215
-10.9384,0.729961,1.52352,1,1,0,11.6873,0.887387,0.101215
-10.5392,0.994868,1.43393,1,3,0,10.7956,0.85516,0.126516
-10.5392,0.103439,1.71723,2,3,0,12.0716,0.85516,0.126516
-10.5101,1,0.915076,2,3,0,10.5343,0.84143,0.136867
-10.5104,0.999869,1.10107,1,3,0,10.5109,0.843979,0.134964
-10.5151,0.998299,1.3242,2,3,0,10.5186,0.836801,0.140302
-10.5151,0.0764811,1.58968,1,1,0,11.8243,0.836801,0.140302
-10.5217,0.995279,0.828896,1,3,0,10.5625,0.850567,0.130006
-10.5684,0.995127,0.992463,2,7,0,10.5695,0.822947,0.150421
-10.5211,1,1.1877,1,1,0,10.5541,0.834087,0.142303
-11.0755,0.767479,1.42708,1,1,0,11.0797,0.776673,0.182557
-10.5516,0.843027,1.39023,2,3,0,11.5165,0.857553,0.124686
-10.5516,0.739612,1.44965,1,3,0,11.2989,0.857553,0.124686
-10.5238,1,1.37732,2,3,0,10.5443,0.851267,0.129475
-10.5307,0.982498,1.65343,2,3,0,10.553,0.830999,0.144569
-10.6279,0.920046,1.95324,1,1,0,10.671,0.814313,0.156607
-10.5557,1,2.1811,1,1,0,10.634,0.825271,0.14874
-10.5557,0.0540194,2.61567,1,1,0,11.0175,0.825271,0.14874
-10.5327,0.90749,1.34569,2,3,0,10.8904,0.830439,0.144978
-10.6169,0.939221,1.48596,2,3,0,10.7159,0.866193,0.118015
-11.1784,0.862427,1.68766,1,3,0,11.1793,0.770188,0.186867
-10.8662,1,1.78942,1,1,0,11.2856,0.791522,0.172513
-10.8662,0.143396,2.1444,2,3,0,11.5738,0.791522,0.172513
-10.8662,0.707529,1.19872,1,1,0,11.4447,0.791522,0.172513
-10.8662,0.299723,1.10768,1,3,0,15.0494,0.791522,0.172513
-10.9361,0.996893,0.712687,2,3,0,10.9587,0.786249,0.176108
-11.4402,0.902623,0.851871,1,1,0,11.4442,0.7552,0.196658
-11.4183,1,0.936288,1,1,0,11.6413,0.756393,0.195888
-10.9718,1,1.12152,1,1,0,11.3552,0.783692,0.17784
-10.6179,0.978245,1.34293,1,3,0,11.0092,0.866302,0.117931
-10.6013,1,1.57686,2,3,0,10.6516,0.864482,0.119345
-11.1563,0.730497,1.88685,1,1,0,11.2362,0.896207,0.0940327
-11.4665,0.877519,1.7795,1,1,0,11.7689,0.905845,0.0860524
-11.4665,0.258699,1.91059,1,1,0,14.0914,0.905845,0.0860524
-10.8105,0.977319,1.1896,1,3,0,11.3304,0.880788,0.106514
-10.7508,1,1.39474,2,3,0,10.7927,0.801286,0.165772
-10.7281,1,1.66766,2,3,0,10.7286,0.875574,0.110657
-11.2604,0.640466,1.99329,1,1,0,11.2848,0.765291,0.190092
-11.2604,3.24177e-09,3.47529,1,2,1,11.2725,0.765291,0.190092
-11.2604,3.37421e-74,8.11503,1,3,1,11.3183,0.765291,0.190092
-11.2147,1,0.800137,1,1,0,11.4004,0.767993,0.188316
-11.0398,1,0.833345,1,1,0,11.2614,0.779028,0.18098
-10.5337,1,1.12715,1,1,0,10.8293,0.830176,0.145171
-10.5337,1.0771e-24,1.76269,1,1,0,13.781,0.830176,0.145171
-12.3321,0.992267,0.140424,3,9,0,12.7749,0.712847,0.223091
-11.7304,0.993693,0.233157,1,3,0,12.7098,0.740303,0.206158
-11.5197,1,0.408348,2,3,0,11.722,0.750971,0.199378
-11.5197,0.548082,0.751604,1,1,0,13.1322,0.750971,0.199378
-11.054,1,0.337057,2,3,0,11.5043,0.778084,0.181613
-10.8314,1,0.637306,1,1,0,11.023,0.794308,0.170601
-13.1195,0.110108,1.2109,2,3,0,14.1972,0.935667,0.0604446
-12.7319,0.999895,0.141312,2,5,0,13.2356,0.93047,0.06501
-10.6572,0.997466,0.27164,3,11,0,12.8518,0.810812,0.15909
-10.5175,1,0.516407,2,7,0,10.6474,0.84896,0.13122
-11.007,0.897006,0.983816,1,3,0,11.0946,0.890422,0.0987562
-11.076,1,1.35843,2,3,0,11.234,0.89322,0.0964779
-10.6373,0.445567,2.55378,1,3,0,10.6452,0.81315,0.157434
-10.8394,0.872745,0.898573,2,7,0,11.387,0.882414,0.105214
-11.3216,0.878403,1.15026,1,1,0,11.3545,0.901659,0.0895361
-10.7077,1,1.49224,1,1,0,11.1281,0.874107,0.111816
-10.7077,1.23819e-46,2.75437,1,1,0,11.0574,0.874107,0.111816
-10.6104,0.997801,0.275136,3,7,0,10.9319,0.865499,0.118555
-10.6001,1,0.507037,2,3,0,10.6122,0.864346,0.11945
-10.5103,0.933877,0.930865,2,3,0,11.085,0.840923,0.137245
-10.7337,0.91337,1.40278,1,3,0,10.7339,0.875964,0.110349
-10.7337,0.36614,1.98208,1,1,0,11.5201,0.875964,0.110349
-10.6756,1,0.606556,1,1,0,10.7298,0.871611,0.11378
-10.5478,0.973847,1.09019,2,3,0,10.867,0.85687,0.125209
-10.5271,1,1.80632,1,1,0,10.5518,0.852234,0.128742
-10.5271,0,3.18651,0,1,1,11.885,0.852234,0.128742
-10.5193,0.999931,0.376627,1,3,0,10.5306,0.849682,0.130675
-10.5481,0.98811,0.666574,1,3,0,10.662,0.826813,0.147621
-11.449,0.804884,1.13283,2,3,0,11.6848,0.905364,0.086454
-10.6031,1,1.17912,2,3,0,11.3224,0.817596,0.154266
-10.6031,0.0028735,2.04033,1,1,0,12.6521,0.817596,0.154266
-10.517,0.999012,0.264972,2,7,0,10.6959,0.835803,0.141039
-11.2798,0.965534,0.458649,2,7,0,11.4188,0.764162,0.190833
-10.6622,0.967378,0.722798,3,7,0,11.6772,0.87048,0.114668
-11.1631,0.941962,1.13646,2,3,0,11.166,0.896449,0.093834
-10.8703,1,1.66495,1,3,0,10.9235,0.791205,0.17273
-10.8703,0.00159019,2.80281,1,1,0,12.384,0.791205,0.17273
-10.5131,1,0.395828,2,7,0,10.8932,0.846667,0.132948
-10.8961,0.933136,0.668091,1,3,0,11.3514,0.78922,0.174086
-11.1713,0.718856,0.950697,1,3,0,12.3385,0.896737,0.0935979
-11.0722,1,0.800993,1,1,0,11.2082,0.893069,0.0966012
-10.8044,1,1.33015,1,1,0,11.0698,0.880437,0.106794
-10.9198,0.887463,2.19334,1,1,0,11.3193,0.886511,0.101922
-11.2568,0.602635,2.75012,1,1,0,12.3018,0.899621,0.0912221
# Adaptation terminated
# Step size = 1.05614
# Diagonal elements of inverse mass matrix:
# 0.135129
-12.5666,0.879302,1.05614,2,3,0,12.8026,0.702998,0.228991
-12.5666,0.38067,1.05614,1,1,0,14.2919,0.702998,0.228991
-13.3535,0.622699,1.05614,1,1,0,14.406,0.672223,0.246862
-10.5165,1,1.05614,1,3,0,12.2266,0.836056,0.140852
-10.5382,0.99284,1.05614,1,1,0,10.5386,0.829044,0.145997
-15.5947,0.370988,1.05614,2,3,0,15.6279,0.595751,0.287876
-10.843,1,1.05614,1,3,0,14.6652,0.882608,0.105059
-11.4722,0.956031,1.05614,2,3,0,11.477,0.906001,0.0859227
-11.4722,0.839649,1.05614,1,3,0,13.9622,0.906001,0.0859227
-11.2246,1,1.05614,1,1,0,11.5339,0.898561,0.0920972
-11.1959,1,1.05614,1,1,0,11.3786,0.897591,0.092896
-10.8307,1,1.05614,1,1,0,11.1344,0.881933,0.105599
-10.6348,1,1.05614,1,1,0,10.788,0.867996,0.116611
-10.8588,0.944027,1.05614,1,1,0,10.8646,0.88345,0.104384
-10.7361,1,1.05614,1,1,0,10.8654,0.876123,0.110223
-10.9937,0.907541,1.05614,2,3,0,11.5828,0.889855,0.0992166
-10.6071,1,1.05614,1,3,0,10.8941,0.865136,0.118837
-11.5374,0.792069,1.05614,1,3,0,11.7539,0.750048,0.199969
-11.5374,0.192474,1.05614,1,1,0,13.3521,0.750048,0.199969
-11.5374,0.197364,1.05614,1,1,0,13.3345,0.750048,0.199969
-10.9629,1,1.05614,1,1,0,11.4323,0.784321,0.177414
-10.9629,0.495631,1.05614,1,1,0,11.895,0.784321,0.177414
-10.5657,0.934473,1.05614,2,3,0,11.3239,0.859847,0.122924
-10.7834,0.976502,1.05614,2,3,0,10.7834,0.879178,0.107798
-10.5323,0.970898,1.05614,2,3,0,10.8542,0.830543,0.144903
-10.5359,0.99879,1.05614,1,1,0,10.5427,0.829604,0.145588
-10.5748,0.809061,1.05614,2,3,0,11.2834,0.821873,0.151195
-10.5101,0.576741,1.05614,2,3,0,12.379,0.84136,0.136919
-10.5296,0.747783,1.05614,2,3,0,11.9018,0.852906,0.128232
-10.5296,0.688756,1.05614,2,3,0,12.5485,0.852906,0.128232
-10.5296,0.781041,1.05614,1,3,0,11.6003,0.852906,0.128232
-10.8932,0.906865,1.05614,1,3,0,10.9678,0.789439,0.173937
-10.8412,1,1.05614,1,1,0,10.9908,0.793516,0.171145
-10.5477,1,1.05614,1,1,0,10.7354,0.826897,0.14756
-12.4404,0.46626,1.05614,1,1,0,12.4404,0.708252,0.225855
-10.8481,1,1.05614,2,3,0,11.8082,0.792957,0.171529
-11.5256,0.743872,1.05614,1,1,0,11.6252,0.750664,0.199575
-10.5907,1,1.05614,2,3,0,11.1585,0.819383,0.152985
-12.9306,0.36611,1.05614,1,1,0,12.9403,0.688382,0.237583
-11.0875,1,1.05614,2,3,0,12.2466,0.775893,0.183078
-10.8025,0.909205,1.05614,1,3,0,11.5466,0.880323,0.106885
-10.7103,1,1.05614,1,1,0,10.8155,0.874295,0.111667
-10.8634,0.962541,1.05614,1,1,0,10.8902,0.883695,0.104187
-10.5109,0.997174,1.05614,2,3,0,10.8615,0.840051,0.137893
-10.5166,0.997547,1.05614,2,3,0,10.5228,0.848569,0.131515
-10.9215,0.911466,1.05614,1,3,0,10.9614,0.886592,0.101856
-11.3378,0.911769,1.05614,1,1,0,11.3688,0.902153,0.0891263
-11.5579,0.890085,1.05614,2,3,0,12.8524,0.908262,0.0840293
-11.2188,1,1.05614,2,3,0,11.5818,0.898366,0.0922575
-11.2188,0.84831,1.05614,1,3,0,13.2234,0.898366,0.0922575
-11.7065,0.968894,1.05614,2,3,0,11.7738,0.911891,0.0809747
-10.6066,1,1.05614,1,3,0,11.4952,0.865083,0.118878
-10.5878,1,1.05614,1,1,0,10.6201,0.862861,0.1206
-10.511,0.997376,1.05614,1,3,0,10.5807,0.839878,0.138022
-10.6232,0.724313,1.05614,2,3,0,11.8045,0.814904,0.156186
-10.6232,0.438389,1.05614,2,3,0,12.7003,0.814904,0.156186
-10.5578,0.907334,1.05614,2,3,0,11.0325,0.858603,0.123881
-10.5578,0.577965,1.05614,1,3,0,12.2268,0.858603,0.123881
-10.51,0.999665,1.05614,1,3,0,10.5487,0.842672,0.135941
-13.2512,0.600671,1.05614,2,3,0,13.554,0.937282,0.0590165
-10.51,1,1.05614,2,3,0,12.78,0.841873,0.136536
-10.5375,0.992601,1.05614,1,3,0,10.5417,0.854806,0.126786
-10.5111,0.999896,1.05614,2,3,0,10.5378,0.839774,0.138099
-10.5131,0.990003,1.05614,2,3,0,10.5569,0.838042,0.139384
-10.5104,1,1.05614,1,1,0,10.5122,0.840744,0.137378
-10.5884,0.97949,1.05614,1,3,0,10.5922,0.819729,0.152737
-11.2008,0.895608,1.05614,2,3,0,11.2061,0.76883,0.187764
-11.5241,0.860697,1.05614,1,1,0,11.7908,0.750742,0.199525
-10.5704,0.996397,1.05614,1,3,0,11.4252,0.860531,0.122398
-10.5704,0.852358,1.05614,1,3,0,11.2989,0.860531,0.122398
-10.6189,0.893235,1.05614,2,3,0,11.1921,0.815471,0.155783
-10.5355,1,1.05614,2,3,0,10.6082,0.854355,0.12713
-10.9085,0.904691,1.05614,1,3,0,10.9943,0.788288,0.174721
-10.7757,0.913835,1.05614,2,3,0,11.3484,0.878705,0.108174
-11.9599,0.862933,1.05614,1,3,0,11.9788,0.917379,0.0763159
-11.9599,0.77407,1.05614,1,1,0,13.35,0.917379,0.0763159
-11.7461,1,1.05614,1,1,0,12.1364,0.912801,0.0802049
-10.764,1,1.05614,1,3,0,11.5287,0.87797,0.108758
-10.5938,1,1.05614,1,1,0,10.7222,0.863598,0.12003
-10.7786,0.981597,1.05614,2,3,0,10.8007,0.798782,0.167511
-10.6189,1,1.05614,1,1,0,10.7429,0.815461,0.155789
-10.5324,0.992602,1.05614,1,3,0,10.6479,0.853631,0.12768
-10.7659,0.940136,1.05614,2,3,0,10.9367,0.799907,0.166731
-10.587,1,1.05614,2,3,0,10.7346,0.862769,0.120671
-10.6819,0.970541,1.05614,1,3,0,10.8141,0.808086,0.161013
-10.5306,1,1.05614,1,1,0,10.6293,0.831032,0.144545
-10.5306,0.776106,1.05614,1,3,0,11.1187,0.831032,0.144545
-10.5306,0.363407,1.05614,2,3,0,14.1589,0.831032,0.144545
-10.5306,0.0115857,1.05614,1,1,0,14.8681,0.831032,0.144545
-10.5155,0.854195,1.05614,2,3,0,11.2101,0.848028,0.131924
-10.5462,0.990868,1.05614,1,3,0,10.5616,0.827202,0.147338
-10.5623,0.766278,1.05614,2,3,0,11.6697,0.859324,0.123327
-10.595,0.996958,1.05614,2,3,0,10.6047,0.863742,0.119918
-11.8678,0.819811,1.05614,1,3,0,11.9718,0.915472,0.0779398
-10.5748,1,1.05614,2,3,0,11.5695,0.821869,0.151198
-11.0228,0.844106,1.05614,1,1,0,11.0268,0.780167,0.180215
-11.1066,0.988148,1.05614,2,3,0,11.3001,0.77467,0.183893
-11.9239,0.380704,1.05614,2,3,0,13.499,0.916644,0.0769424
-10.5189,0.935161,1.05614,1,3,0,11.7914,0.849523,0.130795
-10.5272,0.990696,1.05614,2,3,0,10.5685,0.852271,0.128714
-10.8285,0.852995,1.05614,2,3,0,11.4378,0.794546,0.170437
-10.9691,0.943919,1.05614,1,1,0,11.0763,0.783883,0.177711
-10.6147,1,1.05614,2,3,0,10.9868,0.865956,0.1182
-11.0762,0.923705,1.05614,1,3,0,11.0776,0.893227,0.0964722
-10.5858,1,1.05614,1,3,0,10.9549,0.862612,0.120792
